"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"19","맥주","후쿠오카현","2014-08-01","52,380","불검출","불검출","적합"
"20","맥주","후쿠오카현","2014-08-01","87,300","불검출","불검출","적합"
"21","농산물조림","군마현","2014-08-26","1,200","불검출","불검출","적합"
"22","혼합제제","효고현","2014-09-09","90","불검출","불검출","적합"
"23","조미된장","아이치현","2014-08-05","7,000","불검출","불검출","적합"
"24","혼합제제","사이타마현","2014-07-17","144","불검출","불검출","적합"
"25","복합조미식품","교토부","2014-07-17","1,000","불검출","불검출","적합"
"26","효모추출물제품","오이타현","2014-07-26","150","불검출","불검출","적합"
"27","혼합제제","시즈오카현","2014-09-04","500","불검출","불검출","적합"
"28","캔디류(젤리)","가나가와현","2014-08-25","210.4","불검출","불검출","적합"
"29","초콜릿가공품","사이타마현","2014-07-31","144","불검출","불검출","적합"
"30","과자(크래커)","이바라키현","2014-06-17","168","불검출","불검출","적합"
"31","혼합제제","효고현","2014-09-05","119","불검출","불검출","적합"
"32","혼합제제","효고현","2014-09-11","34","불검출","불검출","적합"
"33","혼합제제","지바현","2014-09-11","276","불검출","불검출","적합"
"34","분말.결정포도당","미에현","2014-08-12","394","불검출","불검출","적합"
"35","혼합제제","이바라키현","2014-08-27","270","불검출","불검출","적합"
"36","기타천연착향료","이바라키현","2014-08-26","90","불검출","불검출","적합"
"37","혼합제제","이바라키현","2014-09-09","405","불검출","불검출","적합"
"38","혼합제제","이바라키현","2014-08-27","30","불검출","불검출","적합"
"39","혼합제제","가나가와현","2014-09-11","120","불검출","불검출","적합"
"40","혼합제제","이바라키현","2014-09-10","225","불검출","불검출","적합"
"41","혼합제제","사이타마현","2014-08-28","100","불검출","불검출","적합"
"42","혼합제제","가나가와현","2014-09-17","240","불검출","불검출","적합"
"43","혼합제제","가나가와현","2014-09-15","45","불검출","불검출","적합"
"44","기타천연착향료","시즈오카현","2014-09-02","250","불검출","불검출","적합"
