"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"19","과자(크래커)","이바라키현","2014-08-23","1,831.68","불검출","불검출","적합"
"20","과자(비스킷)","오사카부","2014-09-09","140","불검출","불검출","적합"
"21","밀크초콜릿","가나가와현","2014-08-27","276.48","불검출","불검출","적합"
"22","혼합제제","군마현","2014-09-16","62","불검출","불검출","적합"
"23","건어포류","교토부","2014-08-26","300","불검출","불검출","적합"
"24","리큐르","미야기현","2014-09-01","86.4","불검출","불검출","적합"
"25","청주","이바라키현","2014-08-12","47.52","불검출","불검출","적합"
"26","청주","이바라키현","2014-08-04","47.52","불검출","불검출","적합"
"27","청주","이바라키현","2014-08-08","47.52","불검출","불검출","적합"
"28","청주","이바라키현","2014-08-11","21.6","불검출","불검출","적합"
"29","청주","이바라키현","2014-07-08","25.92","불검출","불검출","적합"
"30","혼합제제","도쿠시마현","2014-09-16","60","불검출","불검출","적합"
"31","기타올리고당","도쿠시마현","2014-09-17","60","불검출","불검출","적합"
"32","말토올리고당","도쿠시마현","2014-09-12","100","불검출","불검출","적합"
"33","캔디류(사탕)","아이치현","2014-08-18","240","불검출","불검출","적합"
"34","과자(스낵과자)","아이치현","2014-09-10","1,650","불검출","불검출","적합"
"35","과자(스낵과자)","교토부","2014-09-01","240","불검출","불검출","적합"
"36","볶은커피","효고현","2014-07-31","67.2","불검출","불검출","적합"
"37","혼합장","야마나시현","2014-09-02","3,000","불검출","불검출","적합"
"38","혼합장","야마나시현","2014-09-03","2,000","불검출","불검출","적합"
"39","과자(크래커)","이와테현","2014-09-01","37.2","불검출","불검출","적합"
"40","과자(스낵과자)","고치현","2014-09-02","13.8","불검출","불검출","적합"
"41","액상차","후쿠이현","2014-07-23","300","불검출","불검출","적합"
"42","맥주","교토부","2014-08-26","101,304","불검출","불검출","적합"
"43","헤미셀룰라아제","효고현","2014-08-20","20","불검출","불검출","적합"
"44","혼합제제","시즈오카현","2014-08-08","96","불검출","불검출","적합"
"45","자당지방산에스테르","미에현","2014-07-23","10","불검출","불검출","적합"
"46","자당지방산에스테르","미에현","2014-07-23","3,570","불검출","불검출","적합"
"47","자당지방산에스테르","미에현","2014-08-07","3,600","불검출","불검출","적합"
"48","드레싱","사가현","2014-08-01","6,300","불검출","불검출","적합"
"49","드레싱","오사카부","2014-09-08","270","불검출","불검출","적합"
"50","기타천연착향료","이바라키현","2014-09-09","100","불검출","불검출","적합"
"51","드레싱","오사카부","2014-09-08","180","불검출","불검출","적합"
"52","혼합제제","가나가와현","2014-09-10","45","불검출","불검출","적합"
"53","혼합제제","가나가와현","2014-09-08","15","불검출","불검출","적합"
"54","혼합음료","기후현","2014-06-19","48","불검출","불검출","적합"
"55","캔디류(사탕)","아이치현","2014-09-11","600","불검출","불검출","적합"
"56","캔디류(사탕)","아이치현","2014-09-12","600","불검출","불검출","적합"
"57","드레싱","아이치현","2014-08-23","62.4","불검출","불검출","적합"
"58","기타가공품","효고현","2014-09-10","600","불검출","불검출","적합"
