"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"18","초콜릿가공품","도쿄도","2014-08-18","2.1","불검출","불검출","적합"
"19","준초콜릿","도쿄도","2014-08-07","8.4","불검출","불검출","적합"
"20","기타천연착향료","시가현","2014-09-18","25","불검출","불검출","적합"
"21","국수","구마모토현","2014-08-08","1,032","불검출","불검출","적합"
"22","글리세린지방산
에스테르","효고현","2014-07-30","135","불검출","불검출","적합"
"23","글리세린지방산
에스테르","효고현","2014-06-26","75","불검출","불검출","적합"
"24","기타가공품","시즈오카현","2014-08-18","570","불검출","불검출","적합"
"25","과자(스낵과자)","사이타마현","2014-04-28","2,512","불검출","불검출","적합"
"26","초콜릿가공품","도쿄도","2014-08-06","30.2","불검출","불검출","적합"
"27","초콜릿가공품","도쿄도","2014-08-06","16.2","불검출","불검출","적합"
"28","초콜릿가공품","도쿄도","2014-08-21","3.4","불검출","불검출","적합"
"29","초콜릿가공품","도쿄도","2014-08-06","4.5","불검출","불검출","적합"
"30","맥주","후쿠오카현","2014-08-21","52,380","불검출","불검출","적합"
"31","맥주","후쿠오카현","2014-08-01","117,200","불검출","불검출","적합"
"32","초콜릿가공품","도쿄도","2014-08-20","3.7","불검출","불검출","적합"
"33","혼합제제","사이타마현","2014-09-01","60","불검출","불검출","적합"
"34","튀김식품","히로시마현","2014-09-11","15.84","불검출","불검출","적합"
"35","청주","후쿠오카현","2014-09-05","2,700","불검출","불검출","적합"
"36","청주","효고현","2014-09-02","108","불검출","불검출","적합"
"37","당류가공품","도쿄도","2014-01-21","12.15","불검출","불검출","적합"
"38","즉석조리식품","지바현","2014-08-06","28.68","불검출","불검출","적합"
"39","청주","구마모토현","2014-08-19","201.6","불검출","불검출","적합"
"40","튀김식품","오이타현","2014-09-06","600","불검출","불검출","적합"
"41","과자(스낵과자)","아이치현","2014-09-03","70.2","불검출","불검출","적합"
"42","곡류가공품","오사카부","2014-08-12","120","불검출","불검출","적합"
"43","청주","효고현","2014-07-03","486","불검출","불검출","적합"
"44","혼합제제","오사카부","2014-09-19","50","불검출","불검출","적합"
"45","청주","구마모토현","2014-09-03","43.2","불검출","불검출","적합"
"46","청주","효고현","2014-08-13","1,296","불검출","불검출","적합"
"47","빵류(그외 빵류)","오사카부","2014-08-25","2,304","불검출","불검출","적합"
"48","맥주","오이타현","2014-08-29","16,422","불검출","불검출","적합"
"49","5'-이노신산이나트륨","가나가와현","2013-07-02","400","불검출","불검출","적합"
"50","혼합제제","시즈오카현","2014-09-01","70","불검출","불검출","적합"
"51","청국장","훗카이도","2014-08-25","2,970","불검출","불검출","적합"
"52","합성착향료","도쿠시마현","2014-08-01","48","불검출","불검출","적합"
"53","빵류(케이크)","히로시마현","2014-09-12","57.6","불검출","불검출","적합"
"54","복합조미식품","가나가와현","2014-05-26","300","불검출","불검출","적합"
"55","복합조미식품","가나가와현","2014-04-14","1,200","불검출","불검출","적합"
"56","복합조미식품","가나가와현","2014-07-01","100","불검출","불검출","적합"
