"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"57","트랜스글루타미
나아제","가나가와현","2014-04-30","100","불검출","불검출","적합"
"58","수산물가공품","히로시마현","2014-09-11","17.2","불검출","불검출","적합"
"59","소스류","교토부","2014-08-02","24","불검출","불검출","적합"
"60","빵류(카스텔라)","히로시마현","2014-09-12","52","불검출","불검출","적합"
"61","과자(한과류)","나가노현","2014-09-04","2,688","불검출","불검출","적합"
"62","국수","아이치현","2014-09-03","2,217.6","불검출","불검출","적합"
"63","드레싱","사이타마현","2014-08-19","182.4","불검출","불검출","적합"
"64","국수","구마모토현","2014-08-01","918","불검출","불검출","적합"
"65","트랜스글루타미
나아제","가나가와현","2014-07-04","30","불검출","불검출","적합"
"66","탄산음료","야마구치현","2014-05-17","176.4","불검출","불검출","적합"
"67","트랜스글루타미
나아제","가나가와현","2014-07-07","160","불검출","불검출","적합"
"68","과.채가공품","훗카이도","2014-08-21","6.7","불검출","불검출","적합"
"69","복합조미식품","오이타현","2014-05-26","130","불검출","불검출","적합"
"70","과자(스낵과자)","아이치현","2014-08-04","22.5","불검출","불검출","적합"
"71","과자(크래커)","아이치현","2014-08-26","9.2","불검출","불검출","적합"
"72","캔디류(사탕)","효고현","2014-08-28","343.2","불검출","불검출","적합"
"73","기타가공품","에히메현","2014-08-18","3.4","불검출","불검출","적합"
"74","수산물가공품","히로시마현","2014-09-11","17.2","불검출","불검출","적합"
"75","카레","나가노현","2014-07-25","600","불검출","불검출","적합"
"76","캔디류(사탕)","가나가와현","2014-08-31","1,013.76","불검출","불검출","적합"
"77","밀크초콜릿","가나가와현","2014-08-29","518.4","불검출","불검출","적합"
"78","카레","나가노현","2014-08-08","1,000","불검출","불검출","적합"
"79","캔디류(사탕)","후쿠시마현","2014-08-29","691.2","불검출","불검출","적합"
"80","수산물가공품","교토부","2014-09-11","60","불검출","불검출","적합"
"81","청주","효고현","2014-06-12","576","불검출","불검출","적합"
"82","청주","훗카이도","2014-08-07","36","불검출","불검출","적합"
"83","국수","사이타마현","2014-09-05","2,400","불검출","불검출","적합"
"84","기타가공품","시마네현","2014-09-11","50","불검출","불검출","적합"
"85","어묵","시마네현","2014-08-25","414","불검출","불검출","적합"
"86","소주","효고현","2014-03-25","216","불검출","불검출","적합"
"87","수산물가공품","효고현","2014-09-11","18","불검출","불검출","적합"
"88","양조간장","아이치현","2014-09-01","1,080","불검출","불검출","적합"
"89","소주","오이타현","2014-08-26","259.2","불검출","불검출","적합"
"90","청주","효고현","2014-08-11","108","불검출","불검출","적합"
"91","청주","효고현","2014-09-03","324","불검출","불검출","적합"
"92","청주","효고현","2014-08-12","432","불검출","불검출","적합"
"93","청주","효고현","2014-08-01","432","불검출","불검출","적합"
"94","청주","효고현","2014-08-04","792","불검출","불검출","적합"
"95","alpha-아밀라아
제(비세균성)","아이치현","2014-09-09","31","불검출","불검출","적합"
