"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","33건","-","-","86,069","-","-","-"
"1","활가리비","홋카이도","2014-10-7","7,100","불검출","불검출","적합"
"2","활가리비","홋카이도","2014-10-7","7,488","불검출","불검출","적합"
"3","냉장전어","오사카부","2014-10-7","8,800","불검출","불검출","적합"
"4","냉장돔(황돔)","야마구치현","2014-10-7","140","불검출","불검출","적합"
"5","냉장돔(황돔)","나가사키현","2014-10-7","132","불검출","불검출","적합"
"6","냉장명태","홋카이도","2014-10-7","884","불검출","불검출","적합"
"7","냉장갈치","와카야마현","2014-10-7","1,632","불검출","불검출","적합"
"8","냉장명태","홋카이도","2014-10-7","3,000","불검출","불검출","적합"
"9","냉장갈치","오이타현","2014-10-7","700","불검출","불검출","적합"
"10","냉장갈치","야마구치현","2014-10-7","280","불검출","불검출","적합"
"11","냉장갈치","히로시마현","2014-10-7","1,074","불검출","불검출","적합"
"12","냉장갈치","가고시마현","2014-10-7","992","불검출","불검출","적합"
"13","냉장전어","오사카부","2014-10-7","5,432","불검출","불검출","적합"
"14","냉장갈치","와카야마현","2014-10-7","2,000","불검출","불검출","적합"
"15","냉장전어","오사카부","2014-10-7","8,544","불검출","불검출","적합"
"16","냉장명태","홋카이도","2014-10-7","3,832","불검출","불검출","적합"
"17","냉장갈치","와카야마현","2014-10-7","3,270","불검출","불검출","적합"
"18","냉장돔(참돔)","야마구치현","2014-10-7","110","불검출","불검출","적합"
"19","냉장준치","야마구치현","2014-10-7","340","불검출","불검출","적합"
"20","냉장가오리","야마구치현","2014-10-7","492","불검출","불검출","적합"
"21","냉장홍어","홋카이도","2014-10-7","1,901","불검출","불검출","적합"
"22","냉장갈치","오이타현","2014-10-7","792","불검출","불검출","적합"
"23","냉장전어","오이타현","2014-10-7","2,952","불검출","불검출","적합"
"24","냉장전어","오사카부","2014-10-7","5,696","불검출","불검출","적합"
"25","냉장갈치","에히메현","2014-10-7","1,040","불검출","불검출","적합"
"26","냉장갈치","와카야마현","2014-10-7","600","불검출","불검출","적합"
"27","냉장명태","홋카이도","2014-10-7","3,289","불검출","불검출","적합"
"28","냉장명태","홋카이도","2014-10-7","3,302","불검출","불검출","적합"
"29","냉장홍어","홋카이도","2014-10-7","432","불검출","불검출","적합"
"30","활장어(먹장어)","후쿠오카현","2014-10-7","3,103","불검출","불검출","적합"
"31","냉동큰실말","오키나와현","2014-10-7","240","불검출","불검출","적합"
"32","활꼬막","사가현","2014-10-7","2,960","불검출","불검출","적합"
"33","활꼬막(새꼬막)","사가현","2014-10-7","3,520","불검출","불검출","적합"
