"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","17건","-","-","51,141","-","-","-"
"1","활가리비","홋카이도","2014-10-8","6,500","불검출","불검출","적합"
"2","활백합(비너스백합)","홋카이도","2014-10-8","5,775","불검출","불검출","적합"
"3","냉장돔(황돔)","야마구치현","2014-10-8","100","불검출","불검출","적합"
"4","냉장돔(황돔)","야마구치현","2014-10-8","250","불검출","불검출","적합"
"5","활가리비","홋카이도","2014-10-8","6,724","불검출","불검출","적합"
"6","냉장갈치","오이타현","2014-10-8","285","불검출","불검출","적합"
"7","냉장돔(황돔)","야마구치현","2014-10-8","270","불검출","불검출","적합"
"8","냉장홍어","야마구치현","2014-10-8","370","불검출","불검출","적합"
"9","냉장가오리","야마구치현","2014-10-8","70","불검출","불검출","적합"
"10","활우렁쉥이","홋카이도","2014-10-8","6,854","불검출","불검출","적합"
"11","활우렁쉥이","홋카이도","2014-10-8","8,465","불검출","불검출","적합"
"12","냉장명태","홋카이도","2014-10-8","3,341","불검출","불검출","적합"
"13","냉장명태","홋카이도","2014-10-8","3,302","불검출","불검출","적합"
"14","활가리비","홋카이도","2014-10-8","4,599","불검출","불검출","적합"
"15","활장어(먹장어)","후쿠오카현","2014-10-8","2,558","불검출","불검출","적합"
"16","활장어(먹장어)","야마구치현","2014-10-8","783","불검출","불검출","적합"
"17","냉동다랑어(눈다랑어,F,횟감)","태평양","2014-10-8","895","불검출","불검출","적합"
