"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"58","청주","돗토리현","2014-09-03","36","불검출","불검출","적합"
"59","소주","돗토리현","2014-07-10","36","불검출","불검출","적합"
"60","소주","미야자키현","2014-09-02","129.6","불검출","불검출","적합"
"61","두류가공품","나가노현","2014-09-03","5,189.1","불검출","불검출","적합"
"62","즉석조리식품","가가와현","2014-08-30","4,992","불검출","불검출","적합"
"63","소스류","히로시마현","2014-08-19","977.28","불검출","불검출","적합"
"64","소스류","히로시마현","2014-09-04","4,410","불검출","불검출","적합"
"65","소스류","히로시마현","2014-06-17","264.36","불검출","불검출","적합"
"66","소스류","히로시마현","2014-09-08","660","불검출","불검출","적합"
"67","건어포류","시즈오카현","2014-07-31","64","불검출","불검출","적합"
"68","소스류","오사카부","2014-08-19","162","불검출","불검출","적합"
"69","청주","니가타현","2014-08-22","25,920","불검출","불검출","적합"
"70","기타가공품","와카야마현","2014-09-08","3,000","불검출","불검출","적합"
"71","기타가공품","시즈오카현","2014-08-04","2,700","불검출","불검출","적합"
"72","튀김식품","히로시마현","2014-08-20","58","불검출","불검출","적합"
"73","과자(스낵과자)","아이치현","2014-08-26","207","불검출","불검출","적합"
"74","청주","나가노현","2014-09-03","43.2","불검출","불검출","적합"
"75","빵류(그외 빵류)","가가와현","2014-08-06","40","불검출","불검출","적합"
"76","빵류(카스텔라)","도쿄도","2014-08-06","38.4","불검출","불검출","적합"
"77","빵류(카스텔라)","도쿄도","2014-08-06","38.4","불검출","불검출","적합"
"78","빵류(카스텔라)","사이타마현","2014-08-06","19.2","불검출","불검출","적합"
"79","빵류(카스텔라)","사이타마현","2014-08-06","28.8","불검출","불검출","적합"
"80","혼합제제","시가현","2014-09-17","100","불검출","불검출","적합"
"81","혼합제제","시가현","2014-09-17","20","불검출","불검출","적합"
"82","기타천연착향료","시가현","2014-09-18","200","불검출","불검출","적합"
"83","기타천연착향료","시가현","2014-09-17","50","불검출","불검출","적합"
"84","혼합제제","시가현","2014-09-17","25","불검출","불검출","적합"
"85","혼합제제","효고현","2014-09-10","68","불검출","불검출","적합"
"86","혼합제제","시가현","2014-09-16","50","불검출","불검출","적합"
"87","혼합제제","시가현","2014-09-12","100","불검출","불검출","적합"
"88","혼합제제","효고현","2014-09-09","17","불검출","불검출","적합"
"89","혼합제제","효고현","2014-08-27","68","불검출","불검출","적합"
"90","당류가공품","오카야마현","2014-07-26","17,440","불검출","불검출","적합"
"91","소스류","에히메현","2014-09-17","2,960","불검출","불검출","적합"
"92","기타천연착향료","오사카부","2014-09-08","1,020","불검출","불검출","적합"
"93","혼합제제","효고현","2014-09-11","34","불검출","불검출","적합"
"94","오징어먹물색소","시마네현","2014-09-03","200","불검출","불검출","적합"
"95","혼합제제","효고현","2014-09-11","51","불검출","불검출","적합"
"96","청주","교토부","2014-09-01","112.5","불검출","불검출","적합"
"97","리큐르","와카야마현","2014-08-01","72","불검출","불검출","적합"
"98","혼합제제","효고현","2014-09-16","3,000","불검출","불검출","적합"
