"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"48","과자(스낵과자)","니가타현","2015-12-09","390.6","불검출","불검출","적합"
"49","과자(스낵과자)","니가타현","2015-12-08","9.21","불검출","불검출","적합"
"50","청주","효고현","2015-12-10","864","불검출","불검출","적합"
"51","소스류","군마현","2015-11-13","5,640","불검출","불검출","적합"
"52","소스류","군마현","2015-11-20","1,530","불검출","불검출","적합"
"53","청주","효고현","2015-12-09","1,036.8","불검출","불검출","적합"
"54","소스류","히로시마현","2015-11-07","60","불검출","불검출","적합"
"55","청주","효고현","2016-01-07","1,728","불검출","불검출","적합"
"56","청주","효고현","2016-01-08","2,592","불검출","불검출","적합"
"57","풀루란","오카야마현","2015-12-01","300","불검출","불검출","적합"
"58","된장","교토부","2015-12-24","20","불검출","불검출","적합"
"59","국수","효고현","2015-11-30","56","불검출","불검출","적합"
"60","소스류","아이치현","2015-12-21","216","불검출","불검출","적합"
"61","혼합제제","가나가와현","2016-01-19","50","불검출","불검출","적합"
"62","양조간장","효고현","2015-12-10","194.4","불검출","불검출","적합"
"63","된장","히로시마현","2016-01-12","260","불검출","불검출","적합"
"64","혼합장","교토부","2016-01-07","96","불검출","불검출","적합"
"65","양조간장","아이치현","2016-01-05","194.4","불검출","불검출","적합"
"66","양조간장","기후현","2015-12-28","54","불검출","불검출","적합"
"67","된장","아이치현","2016-01-05","40","불검출","불검출","적합"
"68","당절임","와카야마현","2015-04-23","36","불검출","불검출","적합"
"69","향신료조제품(고추
냉이가공품)","아이치현","2015-11-26","320","불검출","불검출","적합"
"70","발효식초","도치기현","2015-12-08","400","불검출","불검출","적합"
"71","된장","니가타현","2015-12-25","100","불검출","불검출","적합"
"72","된장","히로시마현","2016-01-12","200","불검출","불검출","적합"
"73","즉석조리식품","가나가와현","2016-01-11","4,792.6","불검출","불검출","적합"
"74","프로바이오틱스 제품","오사카부","2015-12-25","720","불검출","불검출","적합"
"75","기타천연착향료","효고현","2016-01-14","17","불검출","불검출","적합"
"76","탄산칼슘","오카야마현","2016-01-08","16,500","불검출","불검출","적합"
"77","맥주","오이타현","2015-11-21","132,480","불검출","불검출","적합"
"78","혼합제제","나가노현","2016-01-13","1,000","불검출","불검출","적합"
"79","청주","야마가타현","2015-12-11","144","불검출","불검출","적합"
"80","청주","야마가타현","2015-12-14","360","불검출","불검출","적합"
"81","청주","히로시마현","2015-11-05","828","불검출","불검출","적합"
