"순번","품
목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(
기준
:100Bq/Kg)","요오드
(
기준
:300Bq/Kg)","판정"
"51","냉장명태","홋카이도","2016-02-03","1,248","불검출","불검출","적합"
"52","냉장갈치","와카야마현","2016-02-03","2,456","불검출","불검출","적합"
"53","냉장준치","구마모토현","2016-02-03","791","불검출","불검출","적합"
"54","냉장갈치","와카야마현","2016-02-03","88","불검출","불검출","적합"
"55","냉장홍어","홋카이도","2016-02-03","2,209","불검출","불검출","적합"
"56","냉장병어","와카야마현","2016-02-03","24","불검출","불검출","적합"
"57","활우렁쉥이","홋카이도","2016-02-03","2,830","불검출","불검출","적합"
"58","활우렁쉥이","홋카이도","2016-02-03","3,380","불검출","불검출","적합"
"59","냉장명태","홋카이도","2016-02-03","5,030","불검출","불검출","적합"
"60","냉장갈치","오이타현","2016-02-03","605","불검출","불검출","적합"
"61","냉장갈치","히로시마현","2016-02-03","480","불검출","불검출","적합"
"62","냉장갈치","구마모토현","2016-02-03","480","불검출","불검출","적합"
"63","냉장돔 참돔(
)","나가사키현","2016-02-03","1,968","불검출","불검출","적합"
"64","냉장돔 황돔(
)","나가사키현","2016-02-03","576","불검출","불검출","적합"
"65","냉장민어 수조기
(
)","가가와현","2016-02-03","200","불검출","불검출","적합"
"66","냉장가오리","에히메현","2016-02-03","300","불검출","불검출","적합"
