"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","697","2,294,001","2","426,604","536","1,782,831","5","1,526","154","83,040"
"2.1","126","1,008,293","2","426,604","104","578,478","0","0","20","3,210"
"2.2","96","177,680","0","0","58","151,468","1","446","37","25,766"
"2.3","136","139,237","0","0","101","128,896","0","0","35","10,341"
"2.4","203","464,731","0","0","181","439,596","2","880","20","24,255"
"2.5","136","504,060","0","0","92","484,393","2","200","42","19,468"
