"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","소스류","교토부","2016-01-19","9,450","불검출","불검출","적합"
"15","소스류","교토부","2015-12-12","1,170","불검출","불검출","적합"
"16","소스류","교토부","2015-12-12","1,170","불검출","불검출","적합"
"17","소스류","교토부","2015-12-15","700","불검출","불검출","적합"
"18","소스류","교토부","2015-12-12","1,048","불검출","불검출","적합"
"19","소스류","교토부","2015-12-12","1,280","불검출","불검출","적합"
"20","소스류","교토부","2015-12-15","700","불검출","불검출","적합"
"21","카레","효고현","2016-01-12","4,360","불검출","불검출","적합"
"22","어묵","시마네현","2015-12-25","1,008","불검출","불검출","적합"
"23","어묵","시마네현","2015-12-18","1,600","불검출","불검출","적합"
"24","어묵","시마네현","2015-12-17","1,771","불검출","불검출","적합"
"25","어묵","시마네현","2016-01-05","2,703","불검출","불검출","적합"
"26","어묵","시마네현","2015-12-23","360","불검출","불검출","적합"
"27","어묵","시마네현","2015-12-08","660","불검출","불검출","적합"
"28","당류가공품","오카야마현","2015-10-25","32,000","불검출","불검출","적합"
"29","혼합제제","효고현","2015-12-25","360","불검출","불검출","적합"
"30","당류가공품","교토부","2016-01-09","57.6","불검출","불검출","적합"
"31","당류가공품","교토부","2015-12-04","64.8","불검출","불검출","적합"
"32","당류가공품","교토부","2016-01-12","43.2","불검출","불검출","적합"
"33","당류가공품","오사카부","2016-01-07","75.6","불검출","불검출","적합"
"34","어묵","시마네현","2015-12-14","200","불검출","불검출","적합"
"35","어묵","시마네현","2015-12-23","426.8","불검출","불검출","적합"
"36","과자(스낵과자)","나가노현","2015-12-22","57.6","불검출","불검출","적합"
"37","드레싱","도치기현","2015-11-25","60","불검출","불검출","적합"
"38","소스류","도치기현","2015-11-19","75","불검출","불검출","적합"
"39","국수","구마모토현","2016-01-05","455.04","불검출","불검출","적합"
"40","어묵","시마네현","2015-12-22","900","불검출","불검출","적합"
"41","어묵","시마네현","2015-12-17","400","불검출","불검출","적합"
"42","소스류","아오모리현","2015-11-20","96","불검출","불검출","적합"
"43","어묵","시마네현","2015-12-21","720","불검출","불검출","적합"
"44","식초절임(매실절임)","와카야마현","2015-12-09","96","불검출","불검출","적합"
"45","과자(스낵과자)","니가타현","2015-12-09","79.2","불검출","불검출","적합"
"46","과자(스낵과자)","니가타현","2015-12-09","94.82","불검출","불검출","적합"
"47","과자(스낵과자)","니가타현","2015-12-08","6.7","불검출","불검출","적합"
