"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"35","냉장명태","홋카이도","2017-01-13","3,624","불검출","불검출","적합"
"36","냉장명태","홋카이도","2017-01-13","3,422","불검출","불검출","적합"
"37","냉장명태","홋카이도","2017-01-13","3,624","불검출","불검출","적합"
"38","냉장명태","홋카이도","2017-01-13","2,018","불검출","불검출","적합"
"39","냉장명태","홋카이도","2017-01-13","3,600","불검출","불검출","적합"
"40","냉장대구","홋카이도","2017-01-13","4,370","불검출","불검출","적합"
"41","냉장명태","홋카이도","2017-01-13","3,422","불검출","불검출","적합"
"42","활가리비","홋카이도","2017-01-13","7,703","불검출","불검출","적합"
"43","냉동돔(황돔)","야마구치현","2017-01-13","1,080","불검출","불검출","적합"
"44","활우렁쉥이","홋카이도","2017-01-13","9,382","불검출","불검출","적합"
"45","활우렁쉥이","홋카이도","2017-01-13","9,523","불검출","불검출","적합"
"46","활우렁쉥이","홋카이도","2017-01-13","8,954","불검출","불검출","적합"
"47","활우렁쉥이","홋카이도","2017-01-13","9,004","불검출","불검출","적합"
"48","활우렁쉥이","홋카이도","2017-01-13","9,598","불검출","불검출","적합"
