"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"47","과자(비스킷)","야마가타현","2016-12-02","815","불검출","불검출","적합"
"48","빵류(카스텔라)","히로시마현","2016-12-16","78","불검출","불검출","적합"
"49","커피/건조","브라질","2012-09-06","120","불검출","불검출","적합"
"50","양조간장","아이치현","2016-12-10","1,080","불검출","불검출","적합"
"51","코코아(카카오)/원
두/건조","가나","2016-02-08","99,509","불검출","불검출","적합"
"52","양조간장","지바현","2016-10-24","12,215","불검출","불검출","적합"
"53","황산아연","나가노현","2016-12-16","1,000","불검출","불검출","적합"
"54","청주","시마네현","2016-12-13","60","불검출","불검출","적합"
"55","청주","시즈오카현","2016-12-10","104","불검출","불검출","적합"
"56","청주","시즈오카현","2016-12-13","108","불검출","불검출","적합"
"57","맥주","후쿠오카현","2016-12-07","261,900","불검출","불검출","적합"
"58","빵류(케이크)","히로시마현","2016-12-17","180","불검출","불검출","적합"
"59","건어포류","에히메현","2016-12-15","200","불검출","불검출","적합"
"60","혼합제제","오사카부","2016-12-09","400","불검출","불검출","적합"
"61","맥주","ETC","2016-11-29","29,250","불검출","불검출","적합"
"62","조미건어포류","아오모리현","2016-11-17","15","불검출","불검출","적합"
"63","조미건어포류","야마나시현","2016-12-06","34","불검출","불검출","적합"
"64","카레","나가노현","2016-12-08","4,000","불검출","불검출","적합"
"65","고구마전분","가고시마현","2015-11-26","55,500","불검출","불검출","적합"
"66","국수","사이타마현","2016-12-08","1,800","불검출","불검출","적합"
"67","준초콜릿","효고현","2016-10-02","200","불검출","불검출","적합"
"68","혼합장","야마나시현","2016-12-16","4,800","불검출","불검출","적합"
"69","액상커피","효고현","2016-12-03","4,440","불검출","불검출","적합"
"70","소스류","훗카이도","2016-11-15","164","불검출","불검출","적합"
"71","청주","야마구치현","2016-12-13","86","불검출","불검출","적합"
"72","조미건어포류","야마나시현","2016-11-30","92","불검출","불검출","적합"
"73","준초콜릿","효고현","2016-10-02","165","불검출","불검출","적합"
"74","과자(크래커)","히로시마현","2016-11-25","80","불검출","불검출","적합"
"75","과자(비스킷)","니가타현","2016-11-14","1,620","불검출","불검출","적합"
"76","청주","효고현","2016-12-08","2,700","불검출","불검출","적합"
"77","맥주","오이타현","2016-12-01","6,280","불검출","불검출","적합"
"78","카레","니가타현","2016-12-05","3,600","불검출","불검출","적합"
"79","즉석조리식품","지바현","2016-11-11","29","불검출","불검출","적합"
"80","카레","니가타현","2016-12-05","3,600","불검출","불검출","적합"
