"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"13","자당지방산에스테르","나가노현","2016-04-04","225","불검출","불검출","적합"
"14","자당지방산에스테르","미에현","2016-10-04","3,490","불검출","불검출","적합"
"15","건어포류","시즈오카현","2016-12-09","1,200","불검출","불검출","적합"
"16","자당지방산에스테르","미에현","2016-09-24","2,880","불검출","불검출","적합"
"17","건어포류","시즈오카현","2016-12-02","660","불검출","불검출","적합"
"18","가공유지","와카야마현","2016-11-06","170","불검출","불검출","적합"
"19","자당지방산에스테르","나가노현","2016-10-19","300","불검출","불검출","적합"
"20","과자(스낵과자)","사이타마현","2016-08-02","1,444","불검출","불검출","적합"
"21","과자(비스킷)","니가타현","2016-11-29","163","불검출","불검출","적합"
"22","국수","구마모토현","2016-12-07","660","불검출","불검출","적합"
"23","캔디류(사탕)","아이치현","2016-12-02","829","불검출","불검출","적합"
"24","캔디류(사탕)","아이치현","2016-12-06","94","불검출","불검출","적합"
"25","캔디류(사탕)","아이치현","2016-12-05","346","불검출","불검출","적합"
"26","캔디류(사탕)","아이치현","2016-12-02","94","불검출","불검출","적합"
"27","캔디류(사탕)","아이치현","2016-12-05","94","불검출","불검출","적합"
"28","소주","미야자키현","2016-05-25","86","불검출","불검출","적합"
"29","고형차","아이치현","2016-12-02","2,870","불검출","불검출","적합"
"30","카레","아이치현","2016-10-25","480","불검출","불검출","적합"
"31","유탕면류","효고현","2016-09-28","76","불검출","불검출","적합"
"32","소주","미야자키현","2016-11-16","86","불검출","불검출","적합"
"33","혼합제제","오사카부","2016-12-14","68","불검출","불검출","적합"
"34","소스류","후쿠오카현","2016-12-26","728","불검출","불검출","적합"
"35","양파/신선,냉장","훗카이도","2016-12-19","120,000","불검출","불검출","적합"
"36","향신료조제품(고추
냉이가공품)","사이타마현","2016-12-07","405","불검출","불검출","적합"
"37","복합조미식품","군마현","2016-12-05","4,800","불검출","불검출","적합"
"38","합성착향료","오사카부","2016-12-19","70","불검출","불검출","적합"
"39","혼합장","야마나시현","2016-12-19","4,500","불검출","불검출","적합"
"40","과자(웨이퍼)","이바라키현","2016-12-06","57,500","불검출","불검출","적합"
"41","과자(스낵과자)","니가타현","2016-12-21","102","불검출","불검출","적합"
"42","규조토","아키타현","2016-11-29","5,000","불검출","불검출","적합"
"43","양조간장","후쿠오카현","2016-12-19","6,416","불검출","불검출","적합"
"44","캔디류(사탕)","아이치현","2016-11-22","240","불검출","불검출","적합"
"45","소스류","후쿠오카현","2016-12-22","6,300","불검출","불검출","적합"
"46","과자(스낵과자)","니가타현","2016-12-21","1,224","불검출","불검출","적합"
