"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","활대합(북방대합)","홋카이도","2019-02-26","3,000","불검출","불검출","적합"
"22","활가리비","홋카이도","2019-02-26","7,000","불검출","불검출","적합"
"23","활가리비","홋카이도","2019-02-26","6,882","불검출","불검출","적합"
"24","활가리비","홋카이도","2019-02-26","7,315","불검출","불검출","적합"
"25","활돔(벵에돔)","오이타현","2019-02-26","529","불검출","불검출","적합"
"26","활돔(참돔)","에히메현","2019-02-26","1,451","불검출","불검출","적합"
"27","냉장명태","홋카이도","2019-02-26","2,600","불검출","불검출","적합"
"28","냉장명태","홋카이도","2019-02-26","312","불검출","불검출","적합"
"29","냉장홍어","야마구치현","2019-02-26","624","불검출","불검출","적합"
"30","활돔(돌돔)","미에현","2019-02-26","559","불검출","불검출","적합"
"31","활꼬막","사가현","2019-02-26","1,600","불검출","불검출","적합"
"32","냉장명태","홋카이도","2019-02-26","2,630","불검출","불검출","적합"
"33","냉장갈치","효고현","2019-02-26","480","불검출","불검출","적합"
"34","냉동다랑어(눈다랑어,F,횟감)","태평양","2019-02-26","1,875","불검출","불검출","적합"
"35","활돔(강담돔)","오이타현","2019-02-26","198","불검출","불검출","적합"
"36","활우렁쉥이","홋카이도","2019-02-26","8,183","불검출","불검출","적합"
"37","냉장명태","홋카이도","2019-02-26","1,950","불검출","불검출","적합"
"38","활방어","에히메현","2019-02-26","8,735","불검출","불검출","적합"
"39","냉장명태","홋카이도","2019-02-26","2,600","불검출","불검출","적합"
"40","냉장명태","홋카이도","2019-02-26","2,197","불검출","불검출","적합"
"41","냉장가오리","후쿠오카현","2019-02-26","1,455","불검출","불검출","적합"
"42","활방어","에히메현","2019-02-26","5,028","불검출","불검출","적합"
"43","냉장가오리","야마구치현","2019-02-26","410","불검출","불검출","적합"
"44","냉장명태","홋카이도","2019-02-26","3,900","불검출","불검출","적합"
