"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"118","청주","효고현","2019-01-10","2,700","불검출","불검출","적합"
"119","초콜릿가공품","이바라키현","2019-01-15","9,216","불검출","불검출","적합"
"120","청주","교토부","2019-01-09","108","불검출","불검출","적합"
"121","청주","교토부","2018-12-28","518","불검출","불검출","적합"
"122","청주","교토부","2019-01-08","202","불검출","불검출","적합"
"123","청주","교토부","2018-12-21","785","불검출","불검출","적합"
"124","청주","교토부","2019-01-15","600","불검출","불검출","적합"
"125","청주","이바라키현","2018-10-01","119","불검출","불검출","적합"
"126","소주","이바라키현","2018-11-14","54","불검출","불검출","적합"
"127","청주","이바라키현","2018-10-30","108","불검출","불검출","적합"
"128","밀크초콜릿","가나가와현","2019-01-08","1,680","불검출","불검출","적합"
"129","과자","나가노현","2019-01-18","188","불검출","불검출","적합"
"130","화이트초콜릿","가나가와현","2019-01-16","672","불검출","불검출","적합"
"131","빵류","나가노현","2019-01-18","110","불검출","불검출","적합"
"132","빵류","나가노현","2019-01-18","176","불검출","불검출","적합"
"133","빵류","나가노현","2019-01-18","90","불검출","불검출","적합"
"134","소스","히로시마현","2019-01-15","576","불검출","불검출","적합"
"135","캔디류","도치기현","2019-01-11","2,584","불검출","불검출","적합"
"136","복합조미식품","오카야마현","2018-09-27","20","불검출","불검출","적합"
"137","기타 주류","훗카이도","2019-01-18","66,360","불검출","불검출","적합"
"138","맥주","오이타현","2019-01-29","32,844","불검출","불검출","적합"
"139","맥주","오이타현","2018-12-11","14,760","불검출","불검출","적합"
"140","맥주","오이타현","2019-01-21","10,280","불검출","불검출","적합"
"141","맥주","오이타현","2019-01-21","4,000","불검출","불검출","적합"
"142","고형차","교토부","","790","불검출","불검출","적합"
"143","빵류","훗카이도","2019-01-18","50","불검출","불검출","적합"
"144","빵류","훗카이도","2019-01-18","50","불검출","불검출","적합"
"145","향신료조제품","도쿄도","2019-01-21","2,500","불검출","불검출","적합"
"146","빵류","사이타마현","2018-11-28","11,232","불검출","불검출","적합"
"147","향신료조제품","미야기현","2018-12-10","3,465","불검출","불검출","적합"
"148","빵류","기후현","2019-01-31","10,500","불검출","불검출","적합"
