"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"71","소스류","오사카부","2014-07-28","756.84","불검출","불검출","적합"
"72","소스류","후쿠오카현","2014-08-19","1,080","불검출","불검출","적합"
"73","혼합제제","미에현","2014-08-05","210","불검출","불검출","적합"
"74","복합조미식품","효고현","2014-06-19","960","불검출","불검출","적합"
"75","빵류(그외 빵류)","돗토리현","2014-08-25","2,671","불검출","불검출","적합"
"76","혼합제제","효고현","2014-08-25","17","불검출","불검출","적합"
"77","소스류","오사카부","2014-07-23","342.72","불검출","불검출","적합"
"78","소스류","지바현","2014-07-18","2,760","불검출","불검출","적합"
"79","소스류","도치기현","2014-06-13","35.64","불검출","불검출","적합"
"80","소스류","오이타현","2014-06-05","60","불검출","불검출","적합"
"81","소스류","효고현","2014-07-28","584.64","불검출","불검출","적합"
"82","카레분","사이타마현","2014-08-02","600","불검출","불검출","적합"
"83","소스류","이바라키현","2014-07-28","75","불검출","불검출","적합"
"84","소스류","시즈오카현","2014-07-11","200","불검출","불검출","적합"
"85","드레싱","나가사키현","2014-08-30","120","불검출","불검출","적합"
"86","소스류","후쿠오카현","2014-08-09","1,000","불검출","불검출","적합"
"87","소스류","후쿠오카현","2014-08-11","2,500","불검출","불검출","적합"
"88","소스류","후쿠오카현","2014-08-18","300","불검출","불검출","적합"
"89","복합조미식품","후쿠오카현","2014-08-18","500","불검출","불검출","적합"
"90","소스류","후쿠오카현","2014-08-18","300","불검출","불검출","적합"
"91","소스류","후쿠오카현","2014-08-19","1,350","불검출","불검출","적합"
"92","소스류","후쿠오카현","2014-08-19","1,082.4","불검출","불검출","적합"
"93","소스류","히로시마현","2014-08-19","290","불검출","불검출","적합"
"94","소주","가고시마현","2014-08-11","27","불검출","불검출","적합"
"95","소주","가고시마현","2014-05-29","27","불검출","불검출","적합"
"96","기타가공품","와카야마현","2014-08-22","1,000","불검출","불검출","적합"
"97","산분해간장","나가사키현","2014-08-08","900","불검출","불검출","적합"
"98","산분해간장","나가사키현","2014-07-17","324","불검출","불검출","적합"
"99","초콜릿가공품","사이타마현","2014-07-01","570","불검출","불검출","적합"
"100","혼합제제","가나가와현","2014-08-19","100","불검출","불검출","적합"
"101","타마린드검","오사카부","2014-09-01","3,000","불검출","불검출","적합"
"102","로커스트콩검","도야마현","2014-07-10","1,000","불검출","불검출","적합"
