"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏)","","","","","","","","",""
"합계","150","182,328","0","0","98","168,608","1","45","51","13,675"
"9.22","150","182,328","0","0","98","168,608","1","45","51","13,675"
"9.23","","","","","","","","","",""
"9.24","","","","","","","","","",""
"9.25","","","","","","","","","",""
"9.26","","","","","","","","","",""
