"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"18","캔디류(사탕)","아이치현","2014-08-21","240","불검출","불검출","적합"
"19","과자(스낵과자)","아이치현","2014-08-26","228","불검출","불검출","적합"
"20","과자(스낵과자)","아이치현","2014-08-26","208.8","불검출","불검출","적합"
"21","소스류","교토부","2014-08-26","136","불검출","불검출","적합"
"22","캔디류(사탕)","아이치현","2014-08-22","720","불검출","불검출","적합"
"23","캔디류(사탕)","아이치현","2014-08-21","1,152","불검출","불검출","적합"
"24","캔디류(사탕)","아이치현","2014-08-19","300","불검출","불검출","적합"
"25","캔디류(사탕)","아이치현","2014-08-22","1,080","불검출","불검출","적합"
"26","캔디류(사탕)","아이치현","2014-08-19","594","불검출","불검출","적합"
"27","과자(비스킷)","아이치현","2014-08-22","1,828","불검출","불검출","적합"
"28","과자(크래커)","니가타현","2014-08-20","108","불검출","불검출","적합"
"29","캔디류(사탕)","아이치현","2014-08-19","460","불검출","불검출","적합"
"30","과자(스낵과자)","니가타현","2014-08-19","168","불검출","불검출","적합"
"31","캔디류(사탕)","아이치현","2014-08-06","240","불검출","불검출","적합"
"32","당류가공품","아이치현","2014-08-11","290.88","불검출","불검출","적합"
"33","캔디류(사탕)","아이치현","2014-08-06","396","불검출","불검출","적합"
"34","장류절임","미야자키현","2014-08-25","80","불검출","불검출","적합"
"35","식초절임","도치기현","2014-08-25","18","불검출","불검출","적합"
"36","캔디류(젤리)","아이치현","2014-08-01","116","불검출","불검출","적합"
"37","캔디류(사탕)","아이치현","2014-07-25","100","불검출","불검출","적합"
"38","캔디류(젤리)","아이치현","2014-08-19","172.5","불검출","불검출","적합"
"39","캔디류(사탕)","아이치현","2014-08-21","300","불검출","불검출","적합"
"40","과자(스낵과자)","미에현","2014-08-22","12,793.8","불검출","불검출","적합"
"41","카레분","사이타마현","2014-06-16","160","불검출","불검출","적합"
"42","소스류","에히메현","2014-09-01","1,980","불검출","불검출","적합"
"43","맥주","후쿠오카현","2014-07-01","48,500","불검출","불검출","적합"
"44","혼합제제","효고현","2014-07-22","60","불검출","불검출","적합"
"45","혼합제제","효고현","2014-06-10","100","불검출","불검출","적합"
"46","혼합제제","효고현","2014-09-01","51","불검출","불검출","적합"
"47","두류가공품(대두분)","미에현","2014-08-27","600","불검출","불검출","적합"
"48","결정과당","아이치현","2014-07-28","16,000","불검출","불검출","적합"
"49","혼합제제","사이타마현","2014-08-01","15","불검출","불검출","적합"
"50","혼합제제","이바라키현","2014-08-07","1,005","불검출","불검출","적합"
"51","소스류","오사카부","2014-09-05","3,000","불검출","불검출","적합"
"52","합성착향료","오사카부","2014-08-07","180","불검출","불검출","적합"
"53","청주","후쿠오카현","2014-06-17","172","불검출","불검출","적합"
"54","청주","야마가타현","2014-08-19","345.6","불검출","불검출","적합"
"55","된장","나가노현","2014-08-21","800","불검출","불검출","적합"
"56","즉석조리식품","나가노현","2014-08-20","720","불검출","불검출","적합"
"57","과자(스낵과자)","이바라키현","2014-08-28","2,444.4","불검출","불검출","적합"
"58","소스류","효고현","2014-09-05","7,880","불검출","불검출","적합"
