"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","87건","","232,886","","",""
"1","당류가공품","아이치현","2014-08-18","231.55","불검출","불검출","적합"
"2","청주","후쿠이현","2014-08-07","129.6","불검출","불검출","적합"
"3","청주","후쿠이현","2014-08-06","88.56","불검출","불검출","적합"
"4","청주","돗토리현","2014-09-03","86.4","불검출","불검출","적합"
"5","청주","돗토리현","2014-09-03","21.6","불검출","불검출","적합"
"6","청주","시마네현","2014-08-23","45.36","불검출","불검출","적합"
"7","청주","후쿠오카현","2014-08-18","97.2","불검출","불검출","적합"
"8","소주","미야자키현","2014-07-30","43.2","불검출","불검출","적합"
"9","청주","니가타현","2014-08-01","172.8","불검출","불검출","적합"
"10","청주","니가타현","2014-08-05","115.2","불검출","불검출","적합"
"11","기타가공품","지바현","2014-06-30","36","불검출","불검출","적합"
"12","조미건어포류","야마나시현","2014-08-07","9.2","불검출","불검출","적합"
"13","혼합장","훗카이도","2014-08-27","1,596","불검출","불검출","적합"
"14","소스류","훗카이도","2014-08-25","3,874.5","불검출","불검출","적합"
"15","염화마그네슘","오카야마현","2014-08-27","17,000","불검출","불검출","적합"
"16","소스류","히로시마현","2014-08-12","618.3","불검출","불검출","적합"
"17","소스류","히로시마현","2014-07-17","40","불검출","불검출","적합"
