"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"97","활성탄","기후현","2014-08-26","500","불검출","불검출","적합"
"98","활성탄","기후현","2014-09-01","900","불검출","불검출","적합"
"99","활성탄","기후현","2014-08-28","400","불검출","불검출","적합"
"100","소스류","시즈오카현","2014-08-21","2,000","불검출","불검출","적합"
"101","소스류","시즈오카현","2014-08-21","2,000","불검출","불검출","적합"
"102","소스류","시즈오카현","2014-08-21","4,000","불검출","불검출","적합"
"103","혼합제제","지바현","2014-08-07","50","불검출","불검출","적합"
"104","양조간장","효고현","2014-08-08","247","불검출","불검출","적합"
"105","혼합제제","오사카부","2014-08-21","100","불검출","불검출","적합"
"106","혼합제제","오사카부","2014-09-02","210","불검출","불검출","적합"
"107","글리세린지방산
에스테르","미에현","2014-08-01","112","불검출","불검출","적합"
"108","혼합제제","효고현","2014-09-02","17","불검출","불검출","적합"
"109","기타천연착향료","시즈오카현","2014-08-22","1,550","불검출","불검출","적합"
"110","혼합제제","고치현","2014-09-08","240","불검출","불검출","적합"
"111","글리세린지방산
에스테르","미에현","2014-04-02","208","불검출","불검출","적합"
"112","혼합제제","오사카부","2014-08-20","100","불검출","불검출","적합"
"113","혼합제제","오사카부","2014-08-28","50","불검출","불검출","적합"
"114","혼합제제","오사카부","2014-08-25","200","불검출","불검출","적합"
"115","기타천연착향료","오사카부","2014-08-25","50","불검출","불검출","적합"
"116","혼합제제","오사카부","2014-08-25","10","불검출","불검출","적합"
"117","가공두부","후쿠오카현","2014-07-24","12,060","불검출","불검출","적합"
"118","카르복시메틸
셀룰로오스나트륨","시마네현","2014-05-31","20","불검출","불검출","적합"
"119","천연향신료","오사카부","2014-05-19","40","불검출","불검출","적합"
"120","생로얄젤리","기후현","2014-05-15","40","불검출","불검출","적합"
"121","식염절임","야마가타현","2014-08-01","450","불검출","불검출","적합"
"122","과.채가공품","오카야마현","2014-08-05","9,600","불검출","불검출","적합"
"123","혼합제제","군마현","2014-08-22","10","불검출","불검출","적합"
"124","과.채가공품","오카야마현","2014-08-21","280","불검출","불검출","적합"
"125","혼합제제","이바라키현","2014-08-22","420","불검출","불검출","적합"
"126","혼합제제","사이타마현","2014-08-21","108","불검출","불검출","적합"
"127","혼합제제","사이타마현","2014-08-19","60","불검출","불검출","적합"
"128","혼합제제","사이타마현","2014-08-20","375","불검출","불검출","적합"
"129","혼합제제","이바라키현","2014-08-21","80","불검출","불검출","적합"
"130","기타가공품","이바라키현","2014-08-27","7,200","불검출","불검출","적합"
"131","혼합제제","이바라키현","2014-08-20","405","불검출","불검출","적합"
"132","혼합제제","가나가와현","2014-08-27","75","불검출","불검출","적합"
"133","혼합제제","가나가와현","2014-08-26","30","불검출","불검출","적합"
"134","혼합제제","이바라키현","2014-08-25","720","불검출","불검출","적합"
"135","혼합제제","이바라키현","2014-08-20","450","불검출","불검출","적합"
