"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"18","기타가공품","지바현","2014-07-15","72","불검출","불검출","적합"
"19","소스류","히로시마현","2014-08-01","2,034","불검출","불검출","적합"
"20","염화마그네슘","오카야마현","2014-08-20","17,000","불검출","불검출","적합"
"21","기타가공품","지바현","2014-06-17","62.5","불검출","불검출","적합"
"22","황산칼슘","오카야마현","2014-08-18","5,000","불검출","불검출","적합"
"23","국수","후쿠오카현","2014-09-07","3,750","불검출","불검출","적합"
"24","과.채주스","후쿠오카현","2014-08-07","394.8","불검출","불검출","적합"
"25","소스류","히로시마현","2014-07-29","4,410","불검출","불검출","적합"
"26","소스류","히로시마현","2014-07-09","759.6","불검출","불검출","적합"
"27","리큐르","지바현","2014-05-15","440","불검출","불검출","적합"
"28","소스류","히로시마현","2014-07-29","120","불검출","불검출","적합"
"29","과자(비스킷)","아이치현","2014-08-12","72.8","불검출","불검출","적합"
"30","소스류","나가사키현","2014-08-20","10,032","불검출","불검출","적합"
"31","금박","교토부","2014-08-29","0.12","불검출","불검출","적합"
"32","기타주류","야마구치현","2014-07-15","7,000","불검출","불검출","적합"
"33","기타주류","야마구치현","2014-07-29","3,500","불검출","불검출","적합"
"34","고춧가루","시가현","2014-08-28","600","불검출","불검출","적합"
"35","고춧가루","시가현","2014-06-23","150","불검출","불검출","적합"
"36","캔디류(젤리)","오사카부","2014-05-16","132.3","불검출","불검출","적합"
"37","과자(스낵과자)","효고현","2014-09-04","4,440","불검출","불검출","적합"
"38","당류가공품","교토부","2014-04-28","141.08","불검출","불검출","적합"
"39","과자(스낵과자)","니가타현","2014-08-27","408","불검출","불검출","적합"
"40","국수","사이타마현","2014-08-20","3,600","불검출","불검출","적합"
"41","청주","야마구치현","2014-08-02","864","불검출","불검출","적합"
"42","청주","훗카이도","2014-07-14","108","불검출","불검출","적합"
"43","리큐르","고치현","2014-08-18","108","불검출","불검출","적합"
"44","혼합제제","와카야마현","2014-08-18","30","불검출","불검출","적합"
"45","발효식초","오사카부","2014-07-09","216","불검출","불검출","적합"
"46","소스류","아이치현","2014-07-22","216","불검출","불검출","적합"
"47","청주","니가타현","2014-08-05","43.2","불검출","불검출","적합"
"48","카레","나라현","2014-07-07","200","불검출","불검출","적합"
"49","혼합제제","와카야마현","2014-08-20","15","불검출","불검출","적합"
"50","혼합장","교토부","2014-08-11","96","불검출","불검출","적합"
"51","혼합제제","와카야마현","2014-08-21","15","불검출","불검출","적합"
"52","혼합제제","와카야마현","2014-08-22","30","불검출","불검출","적합"
"53","혼합제제","와카야마현","2014-08-19","30","불검출","불검출","적합"
"54","카레","나라현","2014-07-16","6,000","불검출","불검출","적합"
"55","카레","니가타현","2014-07-31","720","불검출","불검출","적합"
"56","양조간장","지바현","2014-08-11","540","불검출","불검출","적합"
"57","카레","니가타현","2014-07-10","1,296","불검출","불검출","적합"
"58","카레","니가타현","2014-07-22","864","불검출","불검출","적합"
