"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동돔(황돔)","후쿠오카현","2017-08-03","2,112","불검출","불검출","적합"
"2","활장어(먹장어)","나가사키현","2017-08-03","1,944","불검출","불검출","적합"
"3","냉장준치","후쿠오카현","2017-08-03","80","불검출","불검출","적합"
"4","냉장돔(금눈돔)","후쿠오카현","2017-08-03","9","불검출","불검출","적합"
"5","냉동가리비(외투막)","홋카이도","2017-08-03","12,000","불검출","불검출","적합"
"6","냉장명태","홋카이도","2017-08-03","1,164","불검출","불검출","적합"
"7","활장어(먹장어)","후쿠오카현","2017-08-03","1,107","불검출","불검출","적합"
"8","냉장명태","홋카이도","2017-08-03","550","불검출","불검출","적합"
"9","냉장쥐치","후쿠오카현","2017-08-03","1,720","불검출","불검출","적합"
"10","냉장갈치","에히메현","2017-08-03","20","불검출","불검출","적합"
"11","냉장갈치","와카야마현","2017-08-03","1,216","불검출","불검출","적합"
"12","냉장병어","후쿠오카현","2017-08-03","1,170","불검출","불검출","적합"
"13","냉동돔(참돔)","후쿠오카현","2017-08-03","1,335","불검출","불검출","적합"
"14","냉장방어(잿방어)","후쿠오카현","2017-08-03","15","불검출","불검출","적합"
"15","냉동갈치","후쿠오카현","2017-08-03","250","불검출","불검출","적합"
"16","냉장명태","홋카이도","2017-08-03","924","불검출","불검출","적합"
"17","냉장준치","구마모토현","2017-08-03","133","불검출","불검출","적합"
"합계","","-","-","25,749","-","-","-"
