"수입
검사결과
제조일자","","","","","","",""
"순번
품목명
중량
제조·생산지
세슘
요오드
판정
(유통기한)
(기준:100Bq/kg)
(기준:300Bq/kg)
(kg)","","","","","","",""
"48","과자(비스킷)","니가타현","2017-06-06","95","불검출","불검출","적합"
"49","소스류","도치기현","2017-06-18","36","불검출","불검출","적합"
"50","복합조미식품","효고현","2017-06-12","58","불검출","불검출","적합"
"51","캔디류(젤리)","아이치현","2017-07-10","490","불검출","불검출","적합"
"52","빵류(케이크)","훗카이도","2017-06-12","2,376","불검출","불검출","적합"
"53","빵류(케이크)","훗카이도","2017-05-16","259","불검출","불검출","적합"
"54","빵류(케이크)","훗카이도","2017-04-21","66","불검출","불검출","적합"
"55","빵류(파이)","훗카이도","2017-05-02","30","불검출","불검출","적합"
"56","혼합제제","와카야마현","2017-06-28","30","불검출","불검출","적합"
"57","혼합제제","와카야마현","2017-06-29","30","불검출","불검출","적합"
"58","혼합제제","와카야마현","2017-06-30","90","불검출","불검출","적합"
"59","카레","도치기현","2017-05-09","111","불검출","불검출","적합"
"60","카레분","도치기현","2017-06-26","589","불검출","불검출","적합"
"61","일반증류주","교토부","2017-06-01","324","불검출","불검출","적합"
"62","소스류","시즈오카현","2017-06-29","1,260","불검출","불검출","적합"
"63","소스류","시즈오카현","2017-05-31","288","불검출","불검출","적합"
"64","청주","교토부","2017-05-12","1,728","불검출","불검출","적합"
"65","소스류","사가현","2017-06-30","2,450","불검출","불검출","적합"
"66","청주","이와테현","2017-06-26","432","불검출","불검출","적합"
"67","소스류","사가현","2017-06-26","2,070","불검출","불검출","적합"
"68","청주","니가타현","2017-06-23","12,960","불검출","불검출","적합"
"69","캔디류(사탕)","시즈오카현","2017-07-14","1,590","불검출","불검출","적합"
"70","어묵","시마네현","2017-06-18","4,134","불검출","불검출","적합"
"71","혼합제제","오사카부","2017-07-14","30","불검출","불검출","적합"
"72","어묵","시마네현","2017-06-30","3,822","불검출","불검출","적합"
"73","기타식용유지","훗카이도","2017-06-23","112","불검출","불검출","적합"
"74","카페인","지바현","2017-03-23","100","불검출","불검출","적합"
"75","혼합제제","시가현","2017-06-20","801","불검출","불검출","적합"
"76","향미유","시즈오카현","2017-06-08","280","불검출","불검출","적합"
"77","혼합제제","사이타마현","2017-07-19","250","불검출","불검출","적합"
"78","음료베이스","기후현","2017-05-01","13","불검출","불검출","적합"
"79","말토트리오히드로라제","시가현","2017-05-16","357","불검출","불검출","적합"
"80","인베르타아제","아오모리현","2017-03-03","36","불검출","불검출","적합"
"81","청주","아키타현","2017-07-14","130","불검출","불검출","적합"
"82","리큐르","와카야마현","2017-04-01","144","불검출","불검출","적합"
