"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","과자(스낵과자)","가고시마현","2015-12-05","97.3","불검출","불검출","적합"
"15","과자(스낵과자)","고치현","2015-12-04","193","불검출","불검출","적합"
"16","국수","훗카이도","2015-12-01","35.7","불검출","불검출","적합"
"17","액상차","후쿠이현","2015-07-31","264","불검출","불검출","적합"
"18","캔디류(사탕)","아이치현","2015-12-01","76.2","불검출","불검출","적합"
"19","과자(크래커)","아이치현","2015-11-30","69.3","불검출","불검출","적합"
"20","과자(비스킷)","아이치현","2015-12-07","61.6","불검출","불검출","적합"
"21","청주","니가타현","2015-10-27","129.6","불검출","불검출","적합"
"22","청주","고치현","2015-12-10","216","불검출","불검출","적합"
"23","청주","나라현","2015-11-05","216","불검출","불검출","적합"
"24","소주","미야자키현","2015-10-26","86.4","불검출","불검출","적합"
"25","캔디류(젤리)","가나가와현","2015-11-01","151.2","불검출","불검출","적합"
"26","밀크초콜릿","가나가와현","2015-11-20","311.04","불검출","불검출","적합"
"27","밀크초콜릿","가나가와현","2015-11-17","138.24","불검출","불검출","적합"
"28","소주","미야자키현","2015-10-20","86.4","불검출","불검출","적합"
"29","과자(비스킷)","니가타현","2015-11-18","93.85","불검출","불검출","적합"
"30","소스류","군마현","2015-10-21","44","불검출","불검출","적합"
"31","청주","야마구치현","2015-12-04","86.4","불검출","불검출","적합"
"32","청주","교토부","2015-11-16","86.4","불검출","불검출","적합"
"33","초콜릿가공품","오사카부","2015-10-01","99","불검출","불검출","적합"
"34","초콜릿가공품","야마나시현","2015-12-12","146.52","불검출","불검출","적합"
"35","과자(스낵과자)","야마가타현","2015-12-10","521.66","불검출","불검출","적합"
"36","과자(스낵과자)","야마나시현","2015-12-10","343.2","불검출","불검출","적합"
"37","과자(스낵과자)","야마가타현","2015-12-09","105.6","불검출","불검출","적합"
"38","음료베이스","돗토리현","2015-12-07","400","불검출","불검출","적합"
"39","과자(스낵과자)","야마가타현","2015-12-09","150","불검출","불검출","적합"
"40","기타주류","히로시마현","2015-11-05","75,432","불검출","불검출","적합"
"41","기타주류","히로시마현","2015-11-05","18,992.4","불검출","불검출","적합"
"42","기타주류","히로시마현","2015-11-06","168","불검출","불검출","적합"
"43","청주","교토부","2015-12-21","16,761.6","불검출","불검출","적합"
"44","과자(스낵과자)","야마나시현","2015-12-08","360","불검출","불검출","적합"
"45","과자(스낵과자)","야마나시현","2015-12-07","105","불검출","불검출","적합"
"46","과자(스낵과자)","나가노현","2015-12-16","60","불검출","불검출","적합"
"47","과자(스낵과자)","나가노현","2015-12-16","60","불검출","불검출","적합"
