"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"58","어묵","야마구치현","2014-10-18","2,400","불검출","불검출","적합"
"59","어묵","시마네현","2014-10-13","600","불검출","불검출","적합"
"60","조미된장","아이치현","2014-10-13","10,000","불검출","불검출","적합"
"61","조미된장","아이치현","2014-10-22","9,000","불검출","불검출","적합"
"62","어묵","시마네현","2014-10-19","1,008","불검출","불검출","적합"
"63","청주","효고현","2014-09-30","540","불검출","불검출","적합"
"64","청주","교토부","2014-10-15","289.44","불검출","불검출","적합"
"65","청주","미야기현","2014-10-06","185.76","불검출","불검출","적합"
"66","청주","니가타현","2014-10-03","540","불검출","불검출","적합"
"67","DL-알라닌","이바라키현","2014-06-06","3,000","불검출","불검출","적합"
"68","청주","효고현","2014-09-26","3,460.8","불검출","불검출","적합"
"69","혼합제제","오사카부","2014-10-23","210","불검출","불검출","적합"
"70","혼합제제","도치기현","2014-10-21","390","불검출","불검출","적합"
"71","기타가공품","와카야마현","2014-10-16","1,000","불검출","불검출","적합"
"72","활성탄","기후현","2014-10-14","500","불검출","불검출","적합"
"73","활성탄","기후현","2014-10-17","800","불검출","불검출","적합"
"74","혼합제제","사이타마현","2014-06-09","306","불검출","불검출","적합"
"75","혼합제제","사이타마현","2014-07-17","100","불검출","불검출","적합"
"76","혼합제제","사이타마현","2014-10-17","28","불검출","불검출","적합"
"77","기타천연착향료","사이타마현","2014-07-16","30","불검출","불검출","적합"
"78","혼합제제","사이타마현","2014-05-15","50","불검출","불검출","적합"
"79","기타가공품","효고현","2014-10-14","107.25","불검출","불검출","적합"
"80","고형차","교토부","2014-09-30","1,000","불검출","불검출","적합"
"81","당류가공품","지바현","2014-09-05","36","불검출","불검출","적합"
"82","과자(스낵과자)","기후현","2014-10-23","130","불검출","불검출","적합"
"83","과자(스낵과자)","기후현","2014-10-23","130","불검출","불검출","적합"
"84","소스류","후쿠오카현","2014-11-04","2,880","불검출","불검출","적합"
"85","캔디류(사탕)","아이치현","2014-11-01","720","불검출","불검출","적합"
"86","캔디류(양갱)","아이치현","2014-09-21","336","불검출","불검출","적합"
"87","혼합제제","사이타마현","2014-10-23","56","불검출","불검출","적합"
"88","탄산수소암모늄","도야마현","2014-10-28","18,000","불검출","불검출","적합"
"89","기타엿","오사카부","2014-09-09","113.4","불검출","불검출","적합"
"90","소스류","아이치현","2014-09-17","50","불검출","불검출","적합"
"91","곡류가공품","아이치현","2014-08-27","24","불검출","불검출","적합"
"92","소스류","미에현","2014-07-25","47.64","불검출","불검출","적합"
"93","기타천연착향료","이바라키현","2014-10-08","150","불검출","불검출","적합"
"94","혼합제제","오사카부","2014-10-27","16,104","불검출","불검출","적합"
"95","혼합제제","오사카부","2014-10-30","210","불검출","불검출","적합"
"96","기타가공품","나가노현","2014-10-23","1,000","불검출","불검출","적합"
