"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","19건","-","-","58,447","-","-","-"
"1","활우렁쉥이","홋카이도","2014-11-17","8,000","불검출","불검출","적합"
"2","냉동전갱이(F,포장횟감)","에히메현","2014-11-17","110","불검출","불검출","적합"
"3","냉동상어(청상아리,F)","대서양","2014-11-17","530","불검출","불검출","적합"
"4","냉동상어(진환도상어,F)","태평양","2014-11-17","14,538","불검출","불검출","적합"
"5","활장어(붕장어)","나가사키현","2014-11-17","650","불검출","불검출","적합"
"6","냉장갈치","야마구치현","2014-11-17","350","불검출","불검출","적합"
"7","활가리비","홋카이도","2014-11-17","6,982","불검출","불검출","적합"
"8","냉장명태","홋카이도","2014-11-17","4,962","불검출","불검출","적합"
"9","냉장갈치","와카야마현","2014-11-17","3,166","불검출","불검출","적합"
"10","냉장가오리","야마구치현","2014-11-17","372","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2014-11-17","4,403","불검출","불검출","적합"
"12","냉장갈치","에히메현","2014-11-17","337","불검출","불검출","적합"
"13","냉장갈치","오이타현","2014-11-17","520","불검출","불검출","적합"
"14","냉장갈치","에히메현","2014-11-17","488","불검출","불검출","적합"
"15","냉장가오리","에히메현","2014-11-17","360","불검출","불검출","적합"
"16","활가리비","홋카이도","2014-11-17","6,979","불검출","불검출","적합"
"17","활꼬막(새꼬막)","후쿠오카현","2014-11-17","3,000","불검출","불검출","적합"
"18","활꼬막","사가현","2014-11-17","1,240","불검출","불검출","적합"
"19","활꼬막(새꼬막)","사가현","2014-11-17","1,460","불검출","불검출","적합"
