"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","4건","-","-","745,330","-","-","-"
"1","냉동명태","러시아","2014-11-18","450,941","불검출","불검출","적합"
"2","냉동대구","러시아","2014-11-18","10,277","불검출","불검출","적합"
"3","냉동가자미(까지가자미) 러시아","","2014-11-18","3,569","불검출","불검출","적합"
"4","냉동꽁치","대만","2014-11-18","280,543","불검출","불검출","적합"
