"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","20건","-","-","61,522","-","-","-"
"1","활장어(먹장어)","나가사키현","2014-11-14","1,132","불검출","불검출","적합"
"2","냉동다랑어(눈다랑어,F,횟감)","시즈오카현","2014-11-14","240","불검출","불검출","적합"
"3","냉동상어(청상아리,F)","인도양","2014-11-14","587","불검출","불검출","적합"
"4","냉동상어(청상아리,F)","태평양","2014-11-14","5,221","불검출","불검출","적합"
"5","활꼬막(새꼬막)","후쿠오카현","2014-11-14","4,920","불검출","불검출","적합"
"6","활꼬막(새꼬막)","후쿠오카현","2014-11-14","740","불검출","불검출","적합"
"7","활가리비","홋카이도","2014-11-14","7,491","불검출","불검출","적합"
"8","활가리비","홋카이도","2014-11-14","6,468","불검출","불검출","적합"
"9","활돔(돌돔)","오이타현","2014-11-14","797","불검출","불검출","적합"
"10","냉장명태","홋카이도","2014-11-14","6,050","불검출","불검출","적합"
"11","냉장명태","홋카이도","2014-11-14","6,050","불검출","불검출","적합"
"12","냉장홍어","홋카이도","2014-11-14","1,408","불검출","불검출","적합"
"13","냉장갈치","오이타현","2014-11-14","795","불검출","불검출","적합"
"14","냉장명태","홋카이도","2014-11-14","4,840","불검출","불검출","적합"
"15","냉장홍어","홋카이도","2014-11-14","1,549","불검출","불검출","적합"
"16","냉장갈치","오이타현","2014-11-14","2,570","불검출","불검출","적합"
"17","냉장갈치","에히메현","2014-11-14","224","불검출","불검출","적합"
"18","냉장명태","홋카이도","2014-11-14","3,380","불검출","불검출","적합"
"19","냉장명태","홋카이도","2014-11-14","6,700","불검출","불검출","적합"
"20","활게(참게)","야마구치현","2014-11-14","360","불검출","불검출","적합"
