"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"18","청주","효고현","2014-10-15","1,152","불검출","불검출","적합"
"19","청주","효고현","2014-09-16","216","불검출","불검출","적합"
"20","청주","아키타현","2014-10-23","54","불검출","불검출","적합"
"21","청주","효고현","2014-09-11","432","불검출","불검출","적합"
"22","청주","효고현","2014-09-08","388.8","불검출","불검출","적합"
"23","청주","효고현","2014-09-22","30","불검출","불검출","적합"
"24","청주","효고현","2014-09-11","60","불검출","불검출","적합"
"25","청주","효고현","2014-09-18","144","불검출","불검출","적합"
"26","청주","효고현","2014-10-02","2,160","불검출","불검출","적합"
"27","청주","효고현","2014-10-02","5,940","불검출","불검출","적합"
"28","청주","효고현","2014-10-06","540","불검출","불검출","적합"
"29","청주","효고현","2014-09-18","864","불검출","불검출","적합"
"30","청주","효고현","2014-09-17","79.2","불검출","불검출","적합"
"31","청주","훗카이도","2014-07-29","43.2","불검출","불검출","적합"
"32","유탕면류","아이치현","2014-10-10","424.53","불검출","불검출","적합"
"33","탄산칼슘","오카야마현","2014-10-21","16,000","불검출","불검출","적합"
"34","빵류(케이크)","효고현","2014-10-20","2.4","불검출","불검출","적합"
"35","빵류(케이크)","효고현","2014-10-20","8.4","불검출","불검출","적합"
"36","빵류(케이크)","효고현","2014-10-20","9.2","불검출","불검출","적합"
"37","빵류(케이크)","효고현","2014-10-20","230","불검출","불검출","적합"
"38","청주","가가와현","2014-09-25","86.4","불검출","불검출","적합"
"39","청주","가가와현","2014-09-25","86.4","불검출","불검출","적합"
"40","청주","가가와현","2014-09-22","162","불검출","불검출","적합"
"41","청주","가가와현","2014-09-25","21.6","불검출","불검출","적합"
"42","청주","가가와현","2014-10-03","21.6","불검출","불검출","적합"
"43","청주","니가타현","2014-07-10","1,900.8","불검출","불검출","적합"
"44","캔디류(사탕)","나라현","2014-10-23","504","불검출","불검출","적합"
"45","가공두부","교토부","2014-10-23","12,750","불검출","불검출","적합"
"46","혼합제제","가나가와현","2014-10-20","180","불검출","불검출","적합"
"47","침출차","후쿠오카현","2014-10-23","66.5","불검출","불검출","적합"
"48","기타가공품","와카야마현","2014-10-30","200","불검출","불검출","적합"
"49","건어포류","에히메현","2014-10-28","400","불검출","불검출","적합"
"50","건어포류","에히메현","2014-10-28","1,040","불검출","불검출","적합"
"51","건어포류","에히메현","2014-10-27","360","불검출","불검출","적합"
"52","침출차","후쿠오카현","2014-10-20","57.6","불검출","불검출","적합"
"53","침출차","후쿠오카현","2014-10-20","12.8","불검출","불검출","적합"
"54","침출차","후쿠오카현","2014-10-27","119.7","불검출","불검출","적합"
"55","청주","교토부","2014-10-03","403.2","불검출","불검출","적합"
"56","청주","교토부","2014-10-08","2,880","불검출","불검출","적합"
"57","청주","교토부","2014-10-03","8,143.2","불검출","불검출","적합"
"58","청주","교토부","2014-10-10","5,184","불검출","불검출","적합"
