"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"54","혼합제제","오사카부","2014-10-02","450","불검출","불검출","적합"
"55","혼합제제","이바라키현","2014-09-11","220","불검출","불검출","적합"
"56","혼합제제","가나가와현","2014-10-22","15","불검출","불검출","적합"
"57","혼합제제","가나가와현","2014-10-22","45","불검출","불검출","적합"
"58","청주","사이타마현","2014-10-21","4,763.39","불검출","불검출","적합"
"59","소스류","효고현","2014-10-21","1,260","불검출","불검출","적합"
"60","소스류","아이치현","2014-10-24","420","불검출","불검출","적합"
"61","즉석조리식품","나가노현","2014-10-17","360","불검출","불검출","적합"
"62","된장","나가노현","2014-10-15","1,000","불검출","불검출","적합"
"63","조미된장","나가노현","2014-10-15","800","불검출","불검출","적합"
"64","된장","나가노현","2014-10-15","800","불검출","불검출","적합"
"65","혼합제제","효고현","2014-10-18","12,375","불검출","불검출","적합"
"66","혼합제제","시즈오카현","2014-10-16","600","불검출","불검출","적합"
"67","혼합제제","효고현","2014-10-15","17","불검출","불검출","적합"
"68","청국장","가고시마현","2014-10-06","1,800","불검출","불검출","적합"
"69","결정과당","아이치현","2014-09-16","16,000","불검출","불검출","적합"
"70","소스류","시즈오카현","2014-10-17","2,020","불검출","불검출","적합"
"71","과자(스낵과자)","미에현","2014-10-14","7,244.7","불검출","불검출","적합"
"72","과자(스낵과자)","미에현","2014-10-10","2,550","불검출","불검출","적합"
"73","과자(스낵과자)","이바라키현","2014-10-22","2,998.8","불검출","불검출","적합"
"74","초콜릿가공품","이바라키현","2014-10-23","2,602.8","불검출","불검출","적합"
"75","혼합제제","효고현","2014-10-27","60","불검출","불검출","적합"
"76","혼합제제","효고현","2014-10-27","30","불검출","불검출","적합"
"77","혼합제제","효고현","2014-10-28","15","불검출","불검출","적합"
"78","혼합제제","효고현","2014-10-24","90","불검출","불검출","적합"
"79","혼합제제","효고현","2014-10-27","15","불검출","불검출","적합"
"80","혼합제제","효고현","2014-10-24","30","불검출","불검출","적합"
"81","혼합제제","효고현","2014-10-27","90","불검출","불검출","적합"
"82","혼합제제","효고현","2014-10-27","90","불검출","불검출","적합"
"83","혼합제제","효고현","2014-10-27","15","불검출","불검출","적합"
"84","혼합제제","효고현","2014-10-24","15","불검출","불검출","적합"
"85","혼합제제","효고현","2014-10-24","10","불검출","불검출","적합"
"86","혼합제제","효고현","2014-10-27","45","불검출","불검출","적합"
"87","캔디류(젤리)","아이치현","2014-09-10","102","불검출","불검출","적합"
"88","침출차","시마네현","2014-10-09","5,000.63","불검출","불검출","적합"
"89","향신료조제품
(고추냉이가공품)","사이타마현","2014-09-24","210","불검출","불검출","적합"
