"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","24건","-","-","147,520","-","-","-"
"1","냉동개아지살(가리비,포장횟감)","홋카이도","2014-11-18","8,000","불검출","불검출","적합"
"2","활가리비","홋카이도","2014-11-18","6,700","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-11-18","6,500","불검출","불검출","적합"
"4","활가리비","홋카이도","2014-11-18","7,000","불검출","불검출","적합"
"5","냉동상어(F)","태평양","2014-11-18","938","불검출","불검출","적합"
"6","냉동가리비(외투막)","홋카이도","2014-11-18","23,000","불검출","불검출","적합"
"7","활장어(먹장어)","나가사키현","2014-11-18","1,416","불검출","불검출","적합"
"8","냉장명태","홋카이도","2014-11-18","10,200","불검출","불검출","적합"
"9","냉장홍어","홋카이도","2014-11-18","1,903","불검출","불검출","적합"
"10","냉장갈치","야마구치현","2014-11-18","295","불검출","불검출","적합"
"11","냉장홍어","야마구치현","2014-11-18","200","불검출","불검출","적합"
"12","활우렁쉥이","홋카이도","2014-11-18","19,180","불검출","불검출","적합"
"13","냉장명태","홋카이도","2014-11-18","4,880","불검출","불검출","적합"
"14","냉장갈치","오이타현","2014-11-18","260","불검출","불검출","적합"
"15","냉장갈치","와카야마현","2014-11-18","1,440","불검출","불검출","적합"
"16","냉장명태","홋카이도","2014-11-18","3,396","불검출","불검출","적합"
"17","냉장준치","야마구치현","2014-11-18","144","불검출","불검출","적합"
"18","냉장갈치","와카야마현","2014-11-18","656","불검출","불검출","적합"
"19","냉장명태","홋카이도","2014-11-18","7,130","불검출","불검출","적합"
"20","냉장명태","홋카이도","2014-11-18","3,900","불검출","불검출","적합"
"21","냉장명태","홋카이도","2014-11-18","3,900","불검출","불검출","적합"
"22","활가리비","홋카이도","2014-11-18","7,482","불검출","불검출","적합"
"23","냉동전어","오사카부","2014-11-18","24,000","불검출","불검출","적합"
"24","활꼬막(새꼬막)","후쿠오카현","2014-11-18","5,000","불검출","불검출","적합"
