"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"18","캔디류(사탕)","효고현","2014-10-08","312","불검출","불검출","적합"
"19","과자(비스킷)","이바라키현","2014-09-19","128","불검출","불검출","적합"
"20","청주","효고현","2014-10-01","108","불검출","불검출","적합"
"21","고형차","교토부","2014-07-16","100","불검출","불검출","적합"
"22","혼합제제","가나가와현","2014-10-27","125","불검출","불검출","적합"
"23","곡류가공품","효고현","2014-03-02","48","불검출","불검출","적합"
"24","혼합제제","가나가와현","2014-10-08","30","불검출","불검출","적합"
"25","자당지방산에스
테르","미에현","2014-09-13","1,440","불검출","불검출","적합"
"26","자당지방산에스
테르","미에현","2014-09-18","720","불검출","불검출","적합"
"27","자당지방산에스
테르","미에현","2014-09-24","2,880","불검출","불검출","적합"
"28","자당지방산에스
테르","미에현","2014-07-23","1,000","불검출","불검출","적합"
"29","자당지방산에스
테르","미에현","2014-09-11","720","불검출","불검출","적합"
"30","수산물가공품","아오모리현","2014-09-29","16.8","불검출","불검출","적합"
"31","추잉껌","오사카부","2014-08-29","23","불검출","불검출","적합"
"32","과자(쿠키)","아이치현","2014-10-01","51","불검출","불검출","적합"
"33","볶은커피","효고현","2014-09-18","79.8","불검출","불검출","적합"
"34","과.채가공품","훗카이도","2014-10-02","3.6","불검출","불검출","적합"
"35","기타가공품","훗카이도","2014-10-03","5.2","불검출","불검출","적합"
"36","땅콩또는견과류
가공품","후쿠오카현","2014-10-01","21.1","불검출","불검출","적합"
"37","땅콩또는견과류
가공품","후쿠오카현","2014-10-08","30.8","불검출","불검출","적합"
"38","땅콩또는견과류
가공품","후쿠오카현","2014-08-28","16.3","불검출","불검출","적합"
"39","L-카르니틴","체코공화국","2013-04-21","184","불검출","불검출","적합"
"40","과자(크래커)","이바라키현","2014-09-18","504","불검출","불검출","적합"
"41","캔디류(사탕)","미에현","2014-09-22","384","불검출","불검출","적합"
"42","캔디류(캐러멜)","나라현","2014-10-11","1,800","불검출","불검출","적합"
"43","캔디류(캐러멜)","나라현","2014-10-27","1,836","불검출","불검출","적합"
"44","캔디류(캐러멜)","나라현","2014-10-24","1,854","불검출","불검출","적합"
"45","캔디류(캐러멜)","나라현","2014-10-11","1,806","불검출","불검출","적합"
"46","과자(스낵과자)","나라현","2014-10-27","707.2","불검출","불검출","적합"
"47","청주","교토부","2014-10-08","18,921.6","불검출","불검출","적합"
"48","맥주","교토부","2014-10-06","312,480","불검출","불검출","적합"
"49","카레","나가노현","2014-10-02","4,455","불검출","불검출","적합"
"50","카레","나가노현","2014-09-19","4,455","불검출","불검출","적합"
"51","소스류","이바라키현","2014-07-07","60","불검출","불검출","적합"
"52","청주","니가타현","2014-10-08","270","불검출","불검출","적합"
"53","청주","니가타현","2014-10-02","86.4","불검출","불검출","적합"
