"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏)","","","","","","","","",""
"합계","204","544,286","0","0","176","482,044","0","0","28","62,242"
"11.17","96","174,598","0","0","77","134,247","0","0","19","40,351"
"11.18","108","369,688","0","0","99","347,797","0","0","9","21,891"
"11.19","","","","","","","","","",""
"11.20","","","","","","","","","",""
"11.21","","","","","","","","","",""
