"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","장류절임","가고시마현","2016-05-13","890","불검출","불검출","적합"
"15","혼합제제","사이타마현","2016-05-23","378","불검출","불검출","적합"
"16","소스류","교토부","2016-05-18","6,750","불검출","불검출","적합"
"17","맥주","오이타현","2016-04-21","29,520","불검출","불검출","적합"
"18","소스류","교토부","2016-04-06","642","불검출","불검출","적합"
"19","소스류","교토부","2016-05-19","262","불검출","불검출","적합"
"20","맥주","오이타현","2016-04-26","66,240","불검출","불검출","적합"
"21","소스류","훗카이도","2016-04-23","4,800","불검출","불검출","적합"
"22","소스류","히로시마현","2016-05-28","2,000","불검출","불검출","적합"
"23","소스류","가나가와현","2016-05-24","582","불검출","불검출","적합"
"24","맥주","후쿠오카현","2016-05-10","117,600","불검출","불검출","적합"
"25","맥주","후쿠오카현","2016-05-18","67,200","불검출","불검출","적합"
"26","과자(스낵과자)","니가타현","2016-05-21","71","불검출","불검출","적합"
"27","소스류","교토부","2016-05-14","680","불검출","불검출","적합"
"28","맥주","후쿠오카현","2016-05-03","69,840","불검출","불검출","적합"
"29","유탕면류","아이치현","2016-05-17","106","불검출","불검출","적합"
"30","청주","도치기현","2016-05-09","15,876","불검출","불검출","적합"
"31","맥주","후쿠오카현","2016-04-29","67,200","불검출","불검출","적합"
"32","과자(스낵과자)","니가타현","2016-05-10","311","불검출","불검출","적합"
"33","청주","군마현","2016-04-11","130","불검출","불검출","적합"
"34","기타가공품","효고현","2016-05-17","3,610","불검출","불검출","적합"
"35","복합조미식품","효고현","2016-05-18","300","불검출","불검출","적합"
"36","당류가공품","오카야마현","2016-04-25","16,000","불검출","불검출","적합"
"37","과자(스낵과자)","니가타현","2016-05-21","102","불검출","불검출","적합"
"38","조미된장","나가노현","2016-05-25","1,000","불검출","불검출","적합"
"39","혼합장","훗카이도","2016-05-06","3,675","불검출","불검출","적합"
"40","소스류","히로시마현","2016-04-05","608","불검출","불검출","적합"
"41","혼합장","훗카이도","2016-05-11","4,452","불검출","불검출","적합"
"42","소스류","히로시마현","2016-05-17","645","불검출","불검출","적합"
"43","소스류","히로시마현","2016-05-09","69","불검출","불검출","적합"
"44","소스류","히로시마현","2016-05-12","41","불검출","불검출","적합"
"45","소주","구마모토현","2016-04-30","545","불검출","불검출","적합"
"46","국수","아키타현","2016-04-30","288","불검출","불검출","적합"
"47","혼합제제","시즈오카현","2016-05-18","100","불검출","불검출","적합"
