"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","415","2,363,566","1","240","285","2,297,035","4","1,022","125","65,270"
"6.13","90","188,728","0","0","60","182,079","1","756","29","5,893"
"6.14","129","996,461","0","0","83","970,214","0","0","46","26,247"
"6.15","73","245,689","0","0","40","224,830","2","19","31","20,841"
"6.16","123","932,688","1","240","102","919,912","1","247","19","12,289"
"","","","","","","","","","",""
