"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"15","활가리비","홋카이도","2016-06-14","7,060","불검출","불검출","적합"
"16","냉장준치","구마모토현","2016-06-14","336","불검출","불검출","적합"
"17","활가리비","홋카이도","2016-06-14","6,840","불검출","불검출","적합"
"18","냉장갈치","와카야마현","2016-06-14","336","불검출","불검출","적합"
"19","활가리비","홋카이도","2016-06-14","12,710","불검출","불검출","적합"
"20","활돔(돌돔)","나가사키현","2016-06-14","1,069","불검출","불검출","적합"
"21","냉장갈치","와카야마현","2016-06-14","1,040","불검출","불검출","적합"
"22","냉장갈치","야마구치현","2016-06-14","980","불검출","불검출","적합"
"23","냉장돔(황돔)","야마구치현","2016-06-14","524","불검출","불검출","적합"
"24","냉장갈치","오이타현","2016-06-14","1,620","불검출","불검출","적합"
"25","냉동새치
(황새치,F,횟감)","인도양","2016-06-14","421","불검출","불검출","적합"
"26","냉장명태","홋카이도","2016-06-14","1,820","불검출","불검출","적합"
"27","냉장명태","홋카이도","2016-06-14","1,054","불검출","불검출","적합"
"28","활가리비","홋카이도","2016-06-14","7,052","불검출","불검출","적합"
"29","냉장돔(황돔)","후쿠오카현","2016-06-14","175","불검출","불검출","적합"
"30","활가리비","홋카이도","2016-06-14","7,100","불검출","불검출","적합"
"31","냉장갈치","오이타현","2016-06-14","585","불검출","불검출","적합"
"32","냉장명태","홋카이도","2016-06-14","1,332","불검출","불검출","적합"
"33","활장어(먹장어)","야마구치현","2016-06-14","3,426","불검출","불검출","적합"
