"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"2","냉동곤이(명태)","러시아","2019-04-16","7,312","불검출","불검출","적합"
"3","냉동민어(영상가이석태)","감비아","2019-04-16","22,659","불검출","불검출","적합"
"4","냉동명태(F)","러시아","2019-04-16","23,000","불검출","불검출","적합"
"5","냉동가자미(각시가자미)","러시아","2019-04-16","22,050","불검출","불검출","적합"
"6","냉동곤이(명태)","러시아","2019-04-16","5,220","불검출","불검출","적합"
"7","냉동가자미(각시가자미)","러시아","2019-04-16","41,400","불검출","불검출","적합"
"8","냉동가자미(각시가자미)","미국","2019-04-16","9,198","불검출","불검출","적합"
"합계","","-","-","131,351","-","-","-"
