"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2019-04-15","1,300","불검출","불검출","적합"
"2","냉동가리비(외투막)","홋카이도","2019-04-15","22,000","불검출","불검출","적합"
"3","냉장홍어","홋카이도","2019-04-15","3,274","불검출","불검출","적합"
"4","냉장홍어","홋카이도","2019-04-15","468","불검출","불검출","적합"
"5","냉장준치","효고현","2019-04-15","1,312","불검출","불검출","적합"
"6","활돔(참돔)","에히메현","2019-04-15","9,652","불검출","불검출","적합"
"7","활가리비","홋카이도","2019-04-15","6,925","불검출","불검출","적합"
"8","활돔(돌돔)","가나가와현","2019-04-15","1,318","불검출","불검출","적합"
"9","냉장복어(검복)","돗토리현","2019-04-15","639","불검출","불검출","적합"
"10","냉장명태","홋카이도","2019-04-15","1,599","불검출","불검출","적합"
"11","냉동가오리","후쿠오카현","2019-04-15","11,985","불검출","불검출","적합"
"12","냉장명태","홋카이도","2019-04-15","1,495","불검출","불검출","적합"
"13","냉장복어(검복)","돗토리현","2019-04-15","602","불검출","불검출","적합"
"14","냉장갈치","야마구치현","2019-04-15","680","불검출","불검출","적합"
"15","냉장돔(황돔)","야마구치현","2019-04-15","160","불검출","불검출","적합"
"16","냉장명태","홋카이도","2019-04-15","2,600","불검출","불검출","적합"
"합계","","-","-","66,009","-","-","-"
