"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동가자미(각시가자미)","러시아","2019-04-01","22,347","불검출","불검출","적합"
"2","냉동새우(흰다리새우)","사우디아라비아","2019-04-01","10,800","불검출","불검출","적합"
"3","냉동가자미(각시가자미)","러시아","2019-04-01","22,050","불검출","불검출","적합"
"4","냉동대구(F)","러시아","2019-04-01","2,000","불검출","불검출","적합"
"5","냉동어란(명란)","러시아","2019-04-01","2,432","불검출","불검출","적합"
"합계","","-","-","59,629","-","-","-"
