"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활돔(참돔)","에히메현","2018-04-10","9,748","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2018-04-10","11,402","불검출","불검출","적합"
"3","활돔(참돔)","고치현","2018-04-10","5,824","불검출","불검출","적합"
"4","활돔(돌돔)","가나가와현","2018-04-10","858","불검출","불검출","적합"
"5","냉장홍어","홋카이도","2018-04-10","13,384","불검출","불검출","적합"
"6","냉장명태","홋카이도","2018-04-10","1,911","불검출","불검출","적합"
"7","냉장명태","홋카이도","2018-04-10","1,174","불검출","불검출","적합"
"8","활돔(돌돔)","고치현","2018-04-10","1,290","불검출","불검출","적합"
"9","냉장준치","구마모토현","2018-04-10","175","불검출","불검출","적합"
"10","활해삼","효고현","2018-04-10","346","불검출","불검출","적합"
"11","냉장명태","홋카이도","2018-04-10","1,911","불검출","불검출","적합"
"12","냉장갈치","후쿠오카현","2018-04-10","520","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2018-04-10","4,677","불검출","불검출","적합"
"14","냉장명태","홋카이도","2018-04-10","2,400","불검출","불검출","적합"
"15","냉장갈치","에히메현","2018-04-10","535","불검출","불검출","적합"
"16","냉장가오리","야마구치현","2018-04-10","270","불검출","불검출","적합"
"17","냉장명태","홋카이도","2018-04-10","1,040","불검출","불검출","적합"
"18","냉장갈치","에히메현","2018-04-10","245","불검출","불검출","적합"
"19","활돔(참돔)","고치현","2018-04-10","9,553","불검출","불검출","적합"
"20","냉장명태","홋카이도","2018-04-10","1,313","불검출","불검출","적합"
