"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수 중량(㎏) 건수","","중량(㎏)",""
"합계","543","2,518,702","2","23,500","370","2,399,729","4","2,333","167","93,140"
"7.24","125","210,960","0","0","60","196,583","0","0","65","14,377"
"7.25","124","1,025,705","0","0","96","998,357","1","442","27","26,906"
"7.26","98","895,059","0","0","77","882,571","3","1,891","18","10,597"
"7.27","74","217,451","2","23,500","51","162,741","0","0","21","31,210"
"7.28","122","169,527","0","0","86","159,477","0","0","36","10,050"
