"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","106","","51,927","","",""
"1","청주","돗토리현","2015-10-21","69.12","불검출","불검출","적합"
"2","소스류","나가사키현","2015-10-24","1,304.16","불검출","불검출","적합"
"3","과자(쿠키)","오사카부","2015-10-01","42","불검출","불검출","적합"
"4","초콜릿가공품","아이치현","2015-09-11","10","불검출","불검출","적합"
"5","초콜릿가공품","아이치현","2015-09-10","10","불검출","불검출","적합"
"6","발효식초","도쿄도","2015-11-02","1,440","불검출","불검출","적합"
"7","과자(비스킷)","효고현","2015-09-13","113","불검출","불검출","적합"
"8","발효식초","도쿄도","2015-09-07","72","불검출","불검출","적합"
"9","발효식초","도쿄도","2015-08-10","144","불검출","불검출","적합"
"10","식초절임(매실절임)","와카야마현","2015-11-11","185","불검출","불검출","적합"
"11","국수","아키타현","2015-11-09","240","불검출","불검출","적합"
"12","당절임","와카야마현","2015-02-23","240","불검출","불검출","적합"
"13","국수","사가현","2015-08-01","150","불검출","불검출","적합"
