"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"47","과자(스낵과자)","아이치현","2016-10-18","79","불검출","불검출","적합"
"48","청주","나라현","2016-10-17","130","불검출","불검출","적합"
"49","떡류","군마현","2016-07-30","557","불검출","불검출","적합"
"50","떡류","군마현","2016-10-26","229","불검출","불검출","적합"
"51","유탕면류","효고현","2016-09-26","59","불검출","불검출","적합"
"52","떡류","군마현","2016-06-01","863","불검출","불검출","적합"
"53","과자(쿠키)","니가타현","2016-10-21","127","불검출","불검출","적합"
"54","떡류","군마현","2016-07-26","437","불검출","불검출","적합"
"55","청주","도야마현","2016-10-26","86","불검출","불검출","적합"
"56","유탕면류","효고현","2016-09-09","60","불검출","불검출","적합"
"57","청주","아오모리현","2016-09-15","562","불검출","불검출","적합"
"58","혼합제제","사이타마현","2016-08-02","300","불검출","불검출","적합"
"59","혼합제제","효고현","2016-10-18","200","불검출","불검출","적합"
"60","청주","고치현","2016-11-01","86","불검출","불검출","적합"
"61","청주","야마가타현","2016-10-17","276","불검출","불검출","적합"
"62","빵류(카스텔라)","오사카부","2016-11-03","19","불검출","불검출","적합"
"63","떡류","군마현","2016-07-23","164","불검출","불검출","적합"
"64","수산물가공품","후쿠시마현","2016-10-21","600","불검출","불검출","적합"
"65","과자(스낵과자)","아이치현","2016-10-17","106","불검출","불검출","적합"
"66","청주","니가타현","2016-10-15","90","불검출","불검출","적합"
"67","양조간장","지바현","2016-10-19","6,820","불검출","불검출","적합"
"68","혼합제제","오사카부","2016-10-28","68","불검출","불검출","적합"
"69","인스턴트커피","시즈오카현","2016-10-24","22,504","불검출","불검출","적합"
"70","기타천연착향료","오사카부","2016-08-03","60","불검출","불검출","적합"
"71","청주","아오모리현","2016-09-08","1,200","불검출","불검출","적합"
"72","혼합제제","오사카부","2016-10-31","30","불검출","불검출","적합"
"73","혼합제제","오사카부","2016-11-04","210","불검출","불검출","적합"
"74","소스류","오사카부","2016-10-18","2,400","불검출","불검출","적합"
"75","청주","도야마현","2016-10-26","130","불검출","불검출","적합"
"76","맥주","아이치현","2016-10-04","24,250","불검출","불검출","적합"
"77","혼합제제","오사카부","2016-10-21","34","불검출","불검출","적합"
"78","드레싱","오사카부","2016-09-17","270","불검출","불검출","적합"
"79","청주","니가타현","2016-10-12","432","불검출","불검출","적합"
"80","혼합제제","오카야마현","2016-10-21","105","불검출","불검출","적합"
"81","어묵","효고현","2016-10-05","6,154","불검출","불검출","적합"
