"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"13","액상커피","시가현","2016-09-22","5,280","불검출","불검출","적합"
"14","혼합제제","사이타마현","2016-10-27","280","불검출","불검출","적합"
"15","효모추출물제품","가나가와현","2016-08-12","350","불검출","불검출","적합"
"16","맥주","오이타현","2016-10-18","82,800","불검출","불검출","적합"
"17","효모추출물제품","오이타현","2016-08-19","650","불검출","불검출","적합"
"18","볶은커피","시즈오카현","2016-08-30","600","불검출","불검출","적합"
"19","초콜릿가공품","이바라키현","2016-10-17","31,320","불검출","불검출","적합"
"20","발효식초","가고시마현","2016-10-15","1,426","불검출","불검출","적합"
"21","유탕면류","가고시마현","2016-09-14","1,283","불검출","불검출","적합"
"22","맥주","오이타현","2016-10-21","14,280","불검출","불검출","적합"
"23","맥주","오이타현","2016-10-11","11,280","불검출","불검출","적합"
"24","맥주","오이타현","2016-10-11","3,000","불검출","불검출","적합"
"25","혼합제제","히로시마현","2016-10-27","15","불검출","불검출","적합"
"26","당류가공품","지바현","2016-03-15","148","불검출","불검출","적합"
"27","소주","가고시마현","2016-10-01","104","불검출","불검출","적합"
"28","복합조미식품","후쿠오카현","2016-10-25","300","불검출","불검출","적합"
"29","양조간장","지바현","2016-09-07","527","불검출","불검출","적합"
"30","유탕면류","가고시마현","2016-09-26","2,952","불검출","불검출","적합"
"31","카레","나가노현","2016-10-06","500","불검출","불검출","적합"
"32","혼합제제","사이타마현","2016-05-16","72","불검출","불검출","적합"
"33","기타천연착향료","히로시마현","2016-10-20","300","불검출","불검출","적합"
"34","소스류","지바현","2016-10-01","1,980","불검출","불검출","적합"
"35","조미건어포류","훗카이도","2016-09-27","21","불검출","불검출","적합"
"36","과자(비스킷)","훗카이도","2016-10-19","84","불검출","불검출","적합"
"37","소스류","후쿠오카현","2016-11-01","1,500","불검출","불검출","적합"
"38","카레","니가타현","2016-10-04","2,000","불검출","불검출","적합"
"39","카레","니가타현","2016-10-12","1,800","불검출","불검출","적합"
"40","볶은커피","오사카부","2016-08-30","276","불검출","불검출","적합"
"41","혼합제제","이바라키현","2016-10-26","45","불검출","불검출","적합"
"42","인스턴트커피","오사카부","2016-10-20","180","불검출","불검출","적합"
"43","자당지방산에스테르","미에현","2016-08-08","2,880","불검출","불검출","적합"
"44","혼합제제","오사카부","2016-10-31","16,104","불검출","불검출","적합"
"45","복합조미식품","가나가와현","2016-08-30","350","불검출","불검출","적합"
"46","혼합제제","도쿄도","2016-10-12","15","불검출","불검출","적합"
"47","과.채가공품","이바라키현","2016-10-07","500","불검출","불검출","적합"
