"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활가리비","홋카이도","2019-05-22","7,500","불검출","불검출","적합"
"2","활가리비","홋카이도","2019-05-22","6,936","불검출","불검출","적합"
"3","냉장갈치","와카야마현","2019-05-22","2,560","불검출","불검출","적합"
"4","냉장명태","홋카이도","2019-05-22","1,300","불검출","불검출","적합"
"5","냉장명태","홋카이도","2019-05-22","2,600","불검출","불검출","적합"
"6","냉장쥐치","야마구치현","2019-05-22","1,177","불검출","불검출","적합"
"7","냉장갈치","와카야마현","2019-05-22","1,152","불검출","불검출","적합"
"8","냉장명태","홋카이도","2019-05-22","1,625","불검출","불검출","적합"
"9","냉장홍어","홋카이도","2019-05-22","1,751","불검출","불검출","적합"
"10","냉동멸치","나가사키현","2019-05-22","22,500","불검출","불검출","적합"
"11","냉장준치","후쿠오카현","2019-05-22","251","불검출","불검출","적합"
"12","활장어(먹장어)","나가사키현","2019-05-22","2,181","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2019-05-22","4,198","불검출","불검출","적합"
"14","활게(참게)","후쿠오카현","2019-05-22","342","불검출","불검출","적합"
"15","활가리비","홋카이도","2019-05-22","7,086","불검출","불검출","적합"
"16","냉장갈치","와카야마현","2019-05-22","1,024","불검출","불검출","적합"
"17","냉장갈치","와카야마현","2019-05-22","576","불검출","불검출","적합"
"18","냉장명태","홋카이도","2019-05-22","2,600","불검출","불검출","적합"
"합계","","-","-","67,359","-","-","-"
