"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","30건","-","-","117,173","-","-","-"
"1","활돔(돌돔)","미야자키현","2014-12-10","1,189","불검출","불검출","적합"
"2","활방어","에히메현","2014-12-10","4,961","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2014-12-10","8,001","불검출","불검출","적합"
"4","활우렁쉥이","홋카이도","2014-12-10","8,975","불검출","불검출","적합"
"5","냉장명태","홋카이도","2014-12-10","9,000","불검출","불검출","적합"
"6","냉장갈치","오이타현","2014-12-10","440","불검출","불검출","적합"
"7","냉장가오리","야마구치현","2014-12-10","60","불검출","불검출","적합"
"8","냉장홍어","홋카이도","2014-12-10","2,711","불검출","불검출","적합"
"9","냉장돔(황돔)","야마구치현","2014-12-10","125","불검출","불검출","적합"
"10","활돔(강담돔)","나가사키현","2014-12-10","426","불검출","불검출","적합"
"11","냉장명태","홋카이도","2014-12-10","5,250","불검출","불검출","적합"
"12","냉장명태","홋카이도","2014-12-10","9,250","불검출","불검출","적합"
"13","냉장명태","홋카이도","2014-12-10","4,250","불검출","불검출","적합"
"14","냉장명태","홋카이도","2014-12-10","4,250","불검출","불검출","적합"
"15","냉장명태","홋카이도","2014-12-10","4,250","불검출","불검출","적합"
"16","냉장명태","홋카이도","2014-12-10","4,250","불검출","불검출","적합"
"17","냉장준치","구마모토현","2014-12-10","497","불검출","불검출","적합"
"18","냉장갈치","오이타현","2014-12-10","280","불검출","불검출","적합"
"19","활우렁쉥이","홋카이도","2014-12-10","8,380","불검출","불검출","적합"
"20","냉장갈치","오이타현","2014-12-10","700","불검출","불검출","적합"
"21","냉장갈치","후쿠오카현","2014-12-10","4,791","불검출","불검출","적합"
"22","냉장준치","야마구치현","2014-12-10","686","불검출","불검출","적합"
"23","냉장돔(황돔)","야마구치현","2014-12-10","85","불검출","불검출","적합"
"24","냉동다랑어(눈다랑어,F,횟감)","태평양","2014-12-10","866","불검출","불검출","적합"
"25","활꼬막","사가현","2014-12-10","600","불검출","불검출","적합"
"26","활꼬막(새꼬막)","사가현","2014-12-10","4,600","불검출","불검출","적합"
