"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"18","밀크초콜릿","가나가와현","2014-11-07","864","불검출","불검출","적합"
"19","혼합제제","효고현","2014-11-14","17","불검출","불검출","적합"
"20","캔디류(사탕)","후쿠시마현","2014-11-12","864","불검출","불검출","적합"
"21","혼합제제","효고현","2014-11-19","51","불검출","불검출","적합"
"22","혼합제제","나가노현","2014-11-05","1,000","불검출","불검출","적합"
"23","과자(스낵과자)","나가노현","2014-11-17","3,024","불검출","불검출","적합"
"24","소스류","교토부","2014-11-19","680","불검출","불검출","적합"
"25","소스류","교토부","2014-11-22","393","불검출","불검출","적합"
"26","소주","교토부","2014-11-17","12,411.6","불검출","불검출","적합"
"27","소스류","효고현","2014-09-10","120","불검출","불검출","적합"
"28","폴리글리세린지
방산에스테르","효고현","2014-10-24","1,000","불검출","불검출","적합"
"29","혼합장","야마나시현","2014-11-20","4,500","불검출","불검출","적합"
"30","청주","도치기현","2014-11-13","576","불검출","불검출","적합"
"31","청주","도치기현","2014-11-11","3,402","불검출","불검출","적합"
"32","청주","도치기현","2014-11-07","1,555.2","불검출","불검출","적합"
"33","청주","도치기현","2014-11-07","1,123.2","불검출","불검출","적합"
"34","합성착향료","가나가와현","2014-11-10","2","불검출","불검출","적합"
"35","과자(쿠키)","후쿠오카현","2014-11-18","264","불검출","불검출","적합"
"36","과자(스낵과자)","후쿠오카현","2014-11-19","360","불검출","불검출","적합"
"37","과자(스낵과자)","사이타마현","2014-11-07","240","불검출","불검출","적합"
"38","카레","시즈오카현","2014-10-09","598","불검출","불검출","적합"
"39","된장","도야마현","2014-11-11","500","불검출","불검출","적합"
"40","기타가공품","효고현","2014-10-06","588","불검출","불검출","적합"
"41","수산물가공품","가나가와현","2014-10-10","7.5","불검출","불검출","적합"
"42","조미건어포류","훗카이도","2014-11-11","7.9","불검출","불검출","적합"
"43","조미건어포류","야마나시현","2014-10-30","18.5","불검출","불검출","적합"
"44","DL-사과산","오사카부","2014-10-22","20,000","불검출","불검출","적합"
"45","폴리소르베이트20","와카야마현","2014-09-08","4,032","불검출","불검출","적합"
"46","수산물가공품","아이치현","2014-11-07","10,000","불검출","불검출","적합"
"47","맥주","오이타현","2014-11-01","14,760","불검출","불검출","적합"
"48","과자(크래커)","아이치현","2014-10-20","18","불검출","불검출","적합"
"49","당류가공품","오사카부","2014-11-13","282","불검출","불검출","적합"
"50","당류가공품","오사카부","2014-11-18","306","불검출","불검출","적합"
"51","혼합제제","가나가와현","2014-11-05","45","불검출","불검출","적합"
"52","당류가공품","교토부","2014-11-19","261","불검출","불검출","적합"
"53","과.채가공품","훗카이도","2014-10-29","12.9","불검출","불검출","적합"
"54","당류가공품","교토부","2014-11-18","369","불검출","불검출","적합"
"55","맥주","구마모토현","2014-11-11","37,040","불검출","불검출","적합"
"56","과자(크래커)","아이치현","2014-10-27","11.9","불검출","불검출","적합"
"57","당류가공품","교토부","2014-11-17","513","불검출","불검출","적합"
