"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"18","식물성크림","돗토리현","2014-10-29","9","불검출","불검출","적합"
"19","식물성크림","돗토리현","2014-10-31","38.8","불검출","불검출","적합"
"20","소스류","히로시마현","2014-11-11","2,640","불검출","불검출","적합"
"21","청주","니가타현","2014-11-05","172.8","불검출","불검출","적합"
"22","청주","돗토리현","2014-11-18","162","불검출","불검출","적합"
"23","청주","돗토리현","2014-11-18","172.8","불검출","불검출","적합"
"24","소스류","교토부","2014-11-13","3,270","불검출","불검출","적합"
"25","당류가공품","ETC","2014-10-16","124","불검출","불검출","적합"
"26","청주","미에현","2014-11-01","172.8","불검출","불검출","적합"
"27","청주","미에현","2014-11-01","86.4","불검출","불검출","적합"
"28","조미된장","훗카이도","2014-10-27","800","불검출","불검출","적합"
"29","된장","훗카이도","2014-10-28","800","불검출","불검출","적합"
"30","혼합제제","효고현","2014-11-25","30","불검출","불검출","적합"
"31","즉석조리식품","가나가와현","2014-10-01","5,941.13","불검출","불검출","적합"
"32","카레","도치기현","2014-08-28","12,765","불검출","불검출","적합"
"33","카레","도치기현","2014-09-26","2,346","불검출","불검출","적합"
"34","카레","도치기현","2014-08-04","66","불검출","불검출","적합"
"35","카레","도치기현","2014-09-23","105.6","불검출","불검출","적합"
"36","즉석조리식품","가나가와현","2014-10-02","8,605.6","불검출","불검출","적합"
"37","카레","나라현","2014-09-17","5,300","불검출","불검출","적합"
"38","즉석조리식품","가나가와현","2014-09-30","7,412.68","불검출","불검출","적합"
"39","청주","효고현","2014-11-10","4,320","불검출","불검출","적합"
"40","청주","효고현","2014-11-05","1,263.6","불검출","불검출","적합"
"41","청주","효고현","2014-11-13","1,728","불검출","불검출","적합"
"42","청주","효고현","2014-11-13","960","불검출","불검출","적합"
"43","청주","야마가타현","2014-10-08","1,080","불검출","불검출","적합"
"44","청주","야마가타현","2014-10-20","1,080","불검출","불검출","적합"
"45","캔디류(젤리)","아이치현","2014-10-02","34.3","불검출","불검출","적합"
"46","즉석조리식품","나가노현","2014-11-10","1,382.4","불검출","불검출","적합"
"47","혼합제제","시가현","2014-11-26","25","불검출","불검출","적합"
"48","혼합제제","시가현","2014-11-26","20","불검출","불검출","적합"
"49","양조간장","효고현","2013-10-02","126","불검출","불검출","적합"
"50","당류가공품","오카야마현","2014-09-09","16,000","불검출","불검출","적합"
"51","혼합제제","효고현","2014-11-25","50","불검출","불검출","적합"
"52","혼합제제","이바라키현","2014-10-14","342","불검출","불검출","적합"
"53","혼합제제","오사카부","2014-11-14","240","불검출","불검출","적합"
"54","혼합제제","시가현","2014-11-06","300","불검출","불검출","적합"
"55","장류절임","가고시마현","2014-11-18","320","불검출","불검출","적합"
"56","과자(웨이퍼)","오사카부","2014-10-01","890","불검출","불검출","적합"
"57","복합조미식품","에히메현","2014-11-21","840","불검출","불검출","적합"
"58","빵류(그외 빵류)","돗토리현","2014-11-15","5,342","불검출","불검출","적합"
