"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","20건","-","-","104,802","-","-","-"
"1","냉동개아지살(가리비,포장횟감)","홋카이도","2014-12-8","8,000","불검출","불검출","적합"
"2","활가리비","홋카이도","2014-12-8","7,326","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-12-8","6,500","불검출","불검출","적합"
"4","활가리비","홋카이도","2014-12-8","6,500","불검출","불검출","적합"
"5","활장어(먹장어)","가나가와현","2014-12-8","2,967","불검출","불검출","적합"
"6","활우렁쉥이","홋카이도","2014-12-8","9,538","불검출","불검출","적합"
"7","활가리비","홋카이도","2014-12-8","7,018","불검출","불검출","적합"
"8","냉동다랑어(눈다랑어,목살) 시즈오카현","","2014-12-8","3,550","불검출","불검출","적합"
"9","냉장명태","홋카이도","2014-12-8","9,830","불검출","불검출","적합"
"10","냉장홍어","홋카이도","2014-12-8","807","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2014-12-8","2,237","불검출","불검출","적합"
"12","냉장명태","홋카이도","2014-12-8","3,570","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2014-12-8","5,321","불검출","불검출","적합"
"14","냉장갈치","오이타현","2014-12-8","350","불검출","불검출","적합"
"15","활돔(돌돔)","오이타현","2014-12-8","669","불검출","불검출","적합"
"16","활돔(벵에돔)","오이타현","2014-12-8","775","불검출","불검출","적합"
"17","냉동다랑어(눈다랑어,F,횟감)","대서양","2014-12-8","1,566","불검출","불검출","적합"
"18","냉동꼬막살(새꼬막,자숙)","사가현","2014-12-8","4,000","불검출","불검출","적합"
"19","냉동가리비(외투막)","홋카이도","2014-12-8","24,000","불검출","불검출","적합"
"20","냉동다랑어(눈다랑어,목살,횟감) 태평양","","2014-12-8","278","불검출","불검출","적합"
