"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"18","소스류","훗카이도","2014-10-28","240","불검출","불검출","적합"
"19","수산물가공품","훗카이도","2014-11-08","100","불검출","불검출","적합"
"20","소스류","훗카이도","2014-10-11","144","불검출","불검출","적합"
"21","소주","미야자키현","2014-10-14","540","불검출","불검출","적합"
"22","드레싱","오사카부","2014-11-14","1,260","불검출","불검출","적합"
"23","피로인산제이철","도쿠시마현","2014-11-07","50","불검출","불검출","적합"
"24","맥주","오이타현","2014-11-04","82,800","불검출","불검출","적합"
"25","카레","나가노현","2014-10-31","4,455","불검출","불검출","적합"
"26","카레","나가노현","2014-10-30","4,455","불검출","불검출","적합"
"27","양조간장","야마나시현","2014-10-31","4,302","불검출","불검출","적합"
"28","이산화규소","도쿠시마현","2014-09-24","3,000","불검출","불검출","적합"
"29","어묵","시마네현","2014-10-31","708.4","불검출","불검출","적합"
"30","어묵","시마네현","2014-11-09","1,500","불검출","불검출","적합"
"31","어묵","시마네현","2014-10-30","1,200","불검출","불검출","적합"
"32","어묵","시마네현","2014-11-04","672","불검출","불검출","적합"
"33","어묵","시마네현","2014-11-04","388","불검출","불검출","적합"
"34","어묵","시마네현","2014-11-06","352.8","불검출","불검출","적합"
"35","어묵","시마네현","2014-11-03","600","불검출","불검출","적합"
"36","어묵","시마네현","2014-11-07","180","불검출","불검출","적합"
"37","기타가공품","시마네현","2014-11-11","250","불검출","불검출","적합"
"38","어묵","시마네현","2014-11-07","3,816","불검출","불검출","적합"
"39","드레싱","사가현","2014-10-17","1,296","불검출","불검출","적합"
"40","어묵","시마네현","2014-11-05","400","불검출","불검출","적합"
"41","양조간장","지바현","2014-10-10","11,583","불검출","불검출","적합"
"42","과자(비스킷)","아이치현","2014-11-05","140.3","불검출","불검출","적합"
"43","과자(비스킷)","아이치현","2014-11-07","120.2","불검출","불검출","적합"
"44","즉석조리식품","가가와현","2014-11-18","4,992","불검출","불검출","적합"
"45","마요네즈","효고현","2014-10-23","2,400","불검출","불검출","적합"
"46","혼합제제","오사카부","2014-11-19","255","불검출","불검출","적합"
"47","혼합제제","시가현","2014-11-19","100","불검출","불검출","적합"
"48","혼합제제","오사카부","2014-11-18","75","불검출","불검출","적합"
"49","혼합제제","이바라키현","2014-11-06","3,168","불검출","불검출","적합"
"50","혼합제제","도쿄도","2014-11-10","60","불검출","불검출","적합"
"51","정제,가공을거쳐
야하는식품원료","도쿄도","2014-08-12","16,206","불검출","불검출","적합"
"52","혼합제제","나가노현","2014-11-13","1,000","불검출","불검출","적합"
"53","혼합제제","사이타마현","2014-11-13","32","불검출","불검출","적합"
"54","혼합제제","사이타마현","2014-11-13","32","불검출","불검출","적합"
"55","혼합제제","오사카부","2014-09-04","160","불검출","불검출","적합"
"56","혼합제제","이와테현","2011-03-29","100","불검출","불검출","적합"
"57","혼합제제","사이타마현","2014-11-17","1,000","불검출","불검출","적합"
