"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"57","소스류","군마현","2014-10-02","354","불검출","불검출","적합"
"58","소스류","효고현","2014-10-09","120","불검출","불검출","적합"
"59","캔디류(사탕)","효고현","2014-11-13","624","불검출","불검출","적합"
"60","기타가공품","훗카이도","2014-11-11","216","불검출","불검출","적합"
"61","혼합제제","효고현","2014-11-26","17","불검출","불검출","적합"
"62","규조토","아키타현","2014-08-01","5,000","불검출","불검출","적합"
"63","혼합제제","나가노현","2014-11-14","140","불검출","불검출","적합"
"64","혼합제제","도쿄도","2014-11-17","285","불검출","불검출","적합"
"65","소스류","오사카부","2014-06-25","320","불검출","불검출","적합"
"66","청주","효고현","2014-11-14","86.4","불검출","불검출","적합"
"67","소주","효고현","2014-10-29","172.8","불검출","불검출","적합"
"68","과자(스낵과자)","미에현","2014-10-21","5,261.2","불검출","불검출","적합"
"69","농산물조림","훗카이도","2014-11-21","600","불검출","불검출","적합"
"70","과.채가공품","나가노현","2014-01-09","340","불검출","불검출","적합"
"71","밀가루","후쿠오카현","2014-09-21","2,400","불검출","불검출","적합"
"72","밀가루","후쿠오카현","2014-10-30","1,000","불검출","불검출","적합"
"73","당류가공품","오사카부","2014-11-21","528","불검출","불검출","적합"
"74","된장","도야마현","2014-11-11","500","불검출","불검출","적합"
"75","기타가공품","가고시마현","2014-11-11","50","불검출","불검출","적합"
"76","준초콜릿","가나가와현","2014-11-06","836.6","불검출","불검출","적합"
"77","기타가공품","이바라키현","2014-11-07","9,000","불검출","불검출","적합"
"78","커피/건조","탄자니아","2014-11-15","8,990.3","불검출","불검출","적합"
"79","초콜릿가공품","이바라키현","2014-11-10","1,299.6","불검출","불검출","적합"
"80","과자(스낵과자)","이바라키현","2014-11-10","1,044","불검출","불검출","적합"
"81","글리세린지방산
에스테르","미에현","2014-10-17","224","불검출","불검출","적합"
"82","혼합제제","나가노현","2014-02-26","200","불검출","불검출","적합"
"83","참기름","가가와현","2014-07-10","1,650","불검출","불검출","적합"
"84","혼합제제","효고현","2014-11-25","34","불검출","불검출","적합"
