"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"58","당류가공품","교토부","2014-11-17","198","불검출","불검출","적합"
"59","과자(스낵과자)","사이타마현","2014-07-01","1,260","불검출","불검출","적합"
"60","과자(스낵과자)","사이타마현","2014-06-30","1,260","불검출","불검출","적합"
"61","과자(스낵과자)","아이치현","2014-11-10","58.5","불검출","불검출","적합"
"62","조미건어포류","훗카이도","2014-11-12","12.5","불검출","불검출","적합"
"63","과.채가공품","훗카이도","2014-10-23","12.7","불검출","불검출","적합"
"64","혼합제제","가나가와현","2014-11-04","10","불검출","불검출","적합"
"65","수산물가공품","아오모리현","2014-10-30","13.8","불검출","불검출","적합"
"66","개별인정형건강
기능식품","훗카이도","2014-10-24","204","불검출","불검출","적합"
"67","침출차","시즈오카현","2014-11-19","50","불검출","불검출","적합"
"68","혼합제제","오사카부","2014-12-02","60","불검출","불검출","적합"
"69","기타가공품","오이타현","2014-09-11","201.4","불검출","불검출","적합"
"70","갈락토올리고당","시즈오카현","2013-10-30","200","불검출","불검출","적합"
"71","맥주","후쿠오카현","2014-10-20","98,640","불검출","불검출","적합"
"72","과자(스낵과자)","후쿠오카현","2014-11-18","300","불검출","불검출","적합"
"73","과자(스낵과자)","후쿠오카현","2014-11-19","132","불검출","불검출","적합"
"74","커피/건조","브라질","2012-09-06","3,000","불검출","불검출","적합"
"75","혼합제제","시가현","2014-11-27","40","불검출","불검출","적합"
"76","소스류","후쿠오카현","2014-11-21","636","불검출","불검출","적합"
"77","소스류","후쿠오카현","2014-11-15","61","불검출","불검출","적합"
"78","양조간장","후쿠오카현","2014-11-21","1,290","불검출","불검출","적합"
"79","혼합제제","사이타마현","2014-11-07","54","불검출","불검출","적합"
"80","기타가공품","시즈오카현","2014-09-22","5,400","불검출","불검출","적합"
"81","호박산","효고현","2014-09-06","16,000","불검출","불검출","적합"
"82","준초콜릿","가나가와현","2014-11-05","1,265.52","불검출","불검출","적합"
"83","초콜릿가공품","가나가와현","2014-11-03","751.2","불검출","불검출","적합"
"84","소스류","시즈오카현","2014-11-04","2,000","불검출","불검출","적합"
"85","밀크초콜릿","가나가와현","2014-10-01","155.52","불검출","불검출","적합"
"86","과자(비스킷)","오사카부","2014-11-01","495","불검출","불검출","적합"
"87","초콜릿가공품","이바라키현","2014-10-01","648","불검출","불검출","적합"
"88","캔디류(사탕)","후쿠시마현","2014-11-19","345.6","불검출","불검출","적합"
"89","캔디류(사탕)","후쿠시마현","2014-10-27","403.2","불검출","불검출","적합"
"90","초콜릿가공품","효고현","2014-07-20","1,036.8","불검출","불검출","적합"
"91","초콜릿가공품","효고현","2014-08-29","2,419.2","불검출","불검출","적합"
"92","볶은커피","히로시마현","2014-11-17","250","불검출","불검출","적합"
"93","초콜릿가공품","후쿠오카현","2014-09-10","672","불검출","불검출","적합"
"94","기타가공품","시즈오카현","2014-11-03","900","불검출","불검출","적합"
"95","홍국적색소","교토부","2014-11-14","6,012","불검출","불검출","적합"
