"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","89","","139,171","","",""
"1","청국장","미에현","2016-06-08","6,480","불검출","불검출","적합"
"2","혼합제제","효고현","2016-06-09","15","불검출","불검출","적합"
"3","청주","니가타현","2016-06-06","454","불검출","불검출","적합"
"4","기타가공품","와카야마현","2016-05-28","1,000","불검출","불검출","적합"
"5","혼합제제","히로시마현","2016-06-07","150","불검출","불검출","적합"
"6","양조간장","후쿠오카현","2016-06-14","9,263","불검출","불검출","적합"
"7","혼합제제","효고현","2016-06-08","30","불검출","불검출","적합"
"8","기타주류","히로시마현","2016-05-12","360","불검출","불검출","적합"
"9","혼합제제","효고현","2016-06-14","85","불검출","불검출","적합"
"10","혼합제제","효고현","2016-06-14","34","불검출","불검출","적합"
"11","혼합제제","나가노현","2016-05-24","400","불검출","불검출","적합"
"12","당류가공품","효고현","2016-05-20","128","불검출","불검출","적합"
"13","소스류","가가와현","2016-06-17","350","불검출","불검출","적합"
"14","혼합제제","효고현","2016-06-08","15","불검출","불검출","적합"
