"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","","-","-","73,287","-","-","-"
"1","냉동다랑어
(가다랑어)","대만","2016-07-05","3,434","불검출","불검출","적합"
"2","냉동다랑어
(눈다랑어,목살)","대만","2016-07-05","705","불검출","불검출","적합"
"3","냉동가자미
(각시가자미)","러시아","2016-07-05","23,000","불검출","불검출","적합"
"4","냉동가자미
(각시가자미)","러시아","2016-07-05","23,000","불검출","불검출","적합"
"5","냉동명태(F)","러시아","2016-07-05","23,148","불검출","불검출","적합"
