"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"112","캔디류","아이치현","2018-10-19","1,962","불검출","불검출","적합"
"113","캔디류","아이치현","2018-10-19","1,964","불검출","불검출","적합"
"114","캔디류","미에현","2018-10-26","169","불검출","불검출","적합"
"115","빵류","나가노현","2018-11-06","120","불검출","불검출","적합"
"116","캔디류","후쿠시마현","2018-10-10","274","불검출","불검출","적합"
"117","캔디류","후쿠시마현","2018-10-22","90","불검출","불검출","적합"
"118","캔디류","미에현","2018-10-26","127","불검출","불검출","적합"
"119","캔디류","아이치현","2018-10-04","432","불검출","불검출","적합"
"120","캔디류","후쿠시마현","2018-10-05","176","불검출","불검출","적합"
"121","과자","도쿠시마현","2018-11-02","462","불검출","불검출","적합"
"122","과자","도쿠시마현","2018-11-05","600","불검출","불검출","적합"
"123","초콜릿가공품","기후현","2018-09-26","1,298","불검출","불검출","적합"
"124","과자","도쿠시마현","2018-11-05","528","불검출","불검출","적합"
"125","과자","아이치현","2018-10-09","385","불검출","불검출","적합"
"126","과자","고치현","2018-10-16","751","불검출","불검출","적합"
"127","과자","아이치현","2018-10-02","100","불검출","불검출","적합"
"128","과자","아이치현","2018-09-19","236","불검출","불검출","적합"
"129","과자","고치현","2018-10-13","83","불검출","불검출","적합"
"130","과자","고치현","2018-10-04","57","불검출","불검출","적합"
"131","과자","고치현","2018-10-18","53","불검출","불검출","적합"
"132","캔디류","구마모토현","2018-09-25","180","불검출","불검출","적합"
"133","음료베이스","오사카부","2018-11-01","29","불검출","불검출","적합"
"134","청주","아오모리현","2018-11-06","648","불검출","불검출","적합"
"135","캔디류","시즈오카현","2018-11-08","3,366","불검출","불검출","적합"
"136","과자","니가타현","2018-11-09","212","불검출","불검출","적합"
"137","과자","이바라키현","2018-11-13","182","불검출","불검출","적합"
"138","과자","이바라키현","2018-11-07","153","불검출","불검출","적합"
"139","어묵","시마네현","2018-11-01","2,500","불검출","불검출","적합"
"140","어묵","시마네현","2018-11-01","1,764","불검출","불검출","적합"
"141","어묵","시마네현","2018-10-16","900","불검출","불검출","적합"
"142","어묵","시마네현","2018-10-16","4,000","불검출","불검출","적합"
"143","어묵","시마네현","2018-11-01","1,164","불검출","불검출","적합"
"144","청주","니가타현","2018-10-31","12,960","불검출","불검출","적합"
