"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"79","글리세린지방산에
스테르","미에현","2018-09-19","96","불검출","불검출","적합"
"80","소스","야마나시현","2018-11-27","3,584","불검출","불검출","적합"
"81","기타
수산물가공
품","아오모리현","2018-08-09","2","불검출","불검출","적합"
"82","캔디류","아이치현","2018-10-16","545","불검출","불검출","적합"
"83","과자","사이타마현","2018-06-11","1,440","불검출","불검출","적합"
"84","즉석조리식품","지바현","2018-10-02","57","불검출","불검출","적합"
"85","청주","이와테현","2018-11-01","43","불검출","불검출","적합"
"86","청주","나가노현","2018-05-04","30","불검출","불검출","적합"
"87","향신료조제품","아이치현","2018-10-19","1,000","불검출","불검출","적합"
"88","카레(커리)","나가노현","2018-08-29","4,443","불검출","불검출","적합"
"89","과자","오사카부","2018-09-28","178","불검출","불검출","적합"
"90","소스","사이타마현","2018-10-26","5,856","불검출","불검출","적합"
"91","숙면","아이치현","2018-10-17","2,784","불검출","불검출","적합"
"92","카레(커리)","나가노현","2018-06-28","4,467","불검출","불검출","적합"
"93","과자","이바라키현","2018-10-18","1,782","불검출","불검출","적합"
"94","과자","이바라키현","2018-10-19","1,782","불검출","불검출","적합"
"95","가공두부","교토부","2018-11-26","1,200","불검출","불검출","적합"
"96","과자","이바라키현","2018-11-21","2,160","불검출","불검출","적합"
"97","초콜릿가공품","이바라키현","2018-11-26","2,376","불검출","불검출","적합"
"98","과자","이바라키현","2018-11-24","2,880","불검출","불검출","적합"
"99","과자","이바라키현","2018-11-22","3,960","불검출","불검출","적합"
"100","캔디류","효고현","2018-11-02","216","불검출","불검출","적합"
"101","캔디류","효고현","2018-10-16","69","불검출","불검출","적합"
"102","캔디류","오사카부","2018-11-01","43","불검출","불검출","적합"
"103","캔디류","미에현","2018-11-05","1,478","불검출","불검출","적합"
"104","캔디류","시즈오카현","2018-10-09","1,836","불검출","불검출","적합"
"105","조미건어포","오사카부","2018-10-30","1,080","불검출","불검출","적합"
"106","청주","교토부","2018-11-20","4,608","불검출","불검출","적합"
"107","청주","교토부","2018-11-26","5,832","불검출","불검출","적합"
"108","초콜릿가공품","이바라키현","2018-11-21","4,092","불검출","불검출","적합"
"109","청주","효고현","2018-11-12","18,000","불검출","불검출","적합"
"110","즉석조리식품","오카야마현","2018-10-01","36","불검출","불검출","적합"
