"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"145","소스","아이치현","2018-09-20","118","불검출","불검출","적합"
"146","떡류","니가타현","2018-04-05","181","불검출","불검출","적합"
"147","떡류","니가타현","2018-06-01","351","불검출","불검출","적합"
"148","떡류","니가타현","2018-08-20","109","불검출","불검출","적합"
"149","떡류","니가타현","2018-10-05","25","불검출","불검출","적합"
"150","건면","가가와현","2018-09-01","361","불검출","불검출","적합"
"151","캔디류","아이치현","2018-11-14","389","불검출","불검출","적합"
"152","빵류","돗토리현","2018-11-14","372","불검출","불검출","적합"
"153","빵류","돗토리현","2018-11-16","558","불검출","불검출","적합"
"154","유탕면","도치기현","2018-10-25","115","불검출","불검출","적합"
"155","유탕면","도치기현","2018-10-24","115","불검출","불검출","적합"
"156","유탕면","도치기현","2018-11-02","115","불검출","불검출","적합"
"157","유탕면","도치기현","2018-11-01","115","불검출","불검출","적합"
"158","건면","아이치현","2018-10-01","151","불검출","불검출","적합"
"159","향신료조제품","나가노현","2018-11-15","13","불검출","불검출","적합"
"160","캔디류","아이치현","2018-11-16","2,304","불검출","불검출","적합"
"161","피틴산","와카야마현","2018-11-11","20","불검출","불검출","적합"
"162","혼합음료","구마모토현","2018-09-30","1,332","불검출","불검출","적합"
"163","액상차","효고현","2018-11-05","81,106","불검출","불검출","적합"
"164","액상차","와카야마현","2018-11-04","60,456","불검출","불검출","적합"
"165","과자","도쿄도","2018-11-01","163","불검출","불검출","적합"
"166","과자","도쿄도","2018-11-01","115","불검출","불검출","적합"
"167","과자","아이치현","2018-10-30","461","불검출","불검출","적합"
"168","카레(커리)","니가타현","2018-09-24","1,109","불검출","불검출","적합"
"169","카레(커리)","니가타현","2018-10-02","3,410","불검출","불검출","적합"
"170","카레(커리)","니가타현","2018-10-01","2,750","불검출","불검출","적합"
"171","카레(커리)","니가타현","2018-10-17","360","불검출","불검출","적합"
"172","카레(커리)","니가타현","2018-10-17","360","불검출","불검출","적합"
"173","카레(커리)","니가타현","2018-10-18","360","불검출","불검출","적합"
"174","카레(커리)","니가타현","2018-10-03","1,980","불검출","불검출","적합"
"175","폴리글리세린지방산
에스테르","미에현","2018-08-29","540","불검출","불검출","적합"
"176","과자","가나가와현","2018-11-06","5,119","불검출","불검출","적합"
"177","자당지방산에스테르","미에현","2018-09-10","4,320","불검출","불검출","적합"
