"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"처리
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","292","913,681","1","18,975","226","854,083","1","18","64","40,605"
"12.10","105","476,564","1","18,975","69","434,676","1","18","34","22,895"
"12.11","187","437,117","0","0","157","419,407","0","0","30","17,710"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
