"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"46","기타가공품","오사카부","2018-10-23","245","불검출","불검출","적합"
"47","혼합제제","이바라키현","2018-11-07","90","불검출","불검출","적합"
"48","혼합제제","이바라키현","2018-11-07","120","불검출","불검출","적합"
"49","혼합제제","히로시마현","2018-11-06","105","불검출","불검출","적합"
"50","혼합제제","히로시마현","2018-11-16","45","불검출","불검출","적합"
"51","혼합제제","오사카부","2018-11-16","100","불검출","불검출","적합"
"52","기타 수산물가공품","아오모리현","2018-10-03","2","불검출","불검출","적합"
"53","기타 수산물가공품","아오모리현","2018-10-03","2","불검출","불검출","적합"
"54","절임식품","훗카이도","2020-09-13","10,000","불검출","불검출","적합"
"55","향신료조제품","군마현","2018-11-18","1,500","불검출","불검출","적합"
"56","가공두부","후쿠오카현","2018-11-12","12,060","불검출","불검출","적합"
"57","천연향신료","도치기현","2018-10-12","252","불검출","불검출","적합"
"58","마요네즈","효고현","2018-10-25","2,000","불검출","불검출","적합"
"59","소스","사가현","2018-10-04","900","불검출","불검출","적합"
"60","카레(커리)","나라현","2018-09-03","1,200","불검출","불검출","적합"
"61","카레(커리)","나라현","2018-09-21","2,400","불검출","불검출","적합"
"62","카레(커리)","나라현","2018-10-30","1,200","불검출","불검출","적합"
"63","청주","야마가타현","2018-05-07","65","불검출","불검출","적합"
"64","기타 수산물가공품","히로시마현","2018-11-08","32","불검출","불검출","적합"
"65","빵류","히로시마현","2018-11-08","104","불검출","불검출","적합"
"66","캔디류","나가사키현","2018-11-08","58","불검출","불검출","적합"
"67","빵류","히로시마현","2018-11-08","72","불검출","불검출","적합"
"68","빵류","히로시마현","2018-11-08","28","불검출","불검출","적합"
"69","향신료조제품","나라현","2018-08-27","300","불검출","불검출","적합"
"70","캔디류","나가사키현","2018-11-08","154","불검출","불검출","적합"
"71","기타장류","효고현","2018-11-05","1,548","불검출","불검출","적합"
"72","가공두부","오사카부","2018-11-24","500","불검출","불검출","적합"
"73","청주","야마구치현","2018-11-17","108","불검출","불검출","적합"
"74","청주","효고현","2018-11-06","324","불검출","불검출","적합"
"75","청주","효고현","2018-10-17","870","불검출","불검출","적합"
"76","청주","효고현","2018-10-23","300","불검출","불검출","적합"
"77","청주","효고현","2018-10-18","300","불검출","불검출","적합"
"78","청주","효고현","2018-10-12","6,000","불검출","불검출","적합"
