"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"처리
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","345","1,017,365","2","18,992","274","951,690","1","18","68","46,665"
"12.10","105","476,564","1","18,975","69","434,676","1","18","34","22,895"
"12.11","187","437,117","0","0","157","419,407","0","0","30","17,710"
"12.12","53","103,684","1","17","48","97,607","0","0","4","6,060"
"","","","","","","","","","",""
"","","","","","","","","","",""
