"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"처리
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏) 건수","","중량(㎏)",""
"합계","482","1,257,346","2","7,200","432","1,233,834","4","1,978","44","14,334"
"1.14","52","29,212","0","0","52","29,212","0","0","0","0"
"1.15","154","315,874","0","0","149","314,431","1","887","4","556"
"1.16","107","166,859","2","7,200","94","158,767","0","0","11","892"
"1.17","80","75,688","0","0","61","64,608","2","450","17","10,630"
"1.18","89","669,713","0","0","76","666,816","1","641","12","2,256"
