"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"50","빵류","훗카이도","2018-11-29","44","불검출","불검출","적합"
"51","빵류","훗카이도","2018-12-03","48","불검출","불검출","적합"
"52","초콜릿가공품","훗카이도","2018-10-22","204","불검출","불검출","적합"
"53","초콜릿가공품","훗카이도","2018-10-24","54","불검출","불검출","적합"
"54","즉석조리식품","효고현","2018-11-06","360","불검출","불검출","적합"
"55","액상차","후쿠이현","2018-10-29","1,500","불검출","불검출","적합"
"56","과·채가공품","훗카이도","2018-11-20","24","불검출","불검출","적합"
"57","과·채가공품","훗카이도","2018-11-21","34","불검출","불검출","적합"
"58","유탕면","도치기현","2018-11-30","1,365","불검출","불검출","적합"
"59","유탕면","도치기현","2018-11-29","1,192","불검출","불검출","적합"
"60","캔디류","구마모토현","2018-11-15","180","불검출","불검출","적합"
"61","캔디류","아이치현","2018-11-27","596","불검출","불검출","적합"
"62","초콜릿가공품","기후현","2018-11-22","933","불검출","불검출","적합"
"63","혼합제제","효고현","2018-12-19","15","불검출","불검출","적합"
"64","혼합제제","오카야마현","2018-12-26","300","불검출","불검출","적합"
"65","카레(커리)","나라현","2018-11-05","1,000","불검출","불검출","적합"
"66","혼합음료","효고현","2018-12-15","12","불검출","불검출","적합"
"67","청주","효고현","2018-12-07","3,240","불검출","불검출","적합"
"68","소스","히로시마현","","916","불검출","불검출","적합"
"69","소스","훗카이도","2018-12-05","2,208","불검출","불검출","적합"
"70","청주","니가타현","2018-12-12","130","불검출","불검출","적합"
"71","액상차","히로시마현","2018-09-20","120","불검출","불검출","적합"
"72","소스","도치기현","2018-10-16","54","불검출","불검출","적합"
"73","소스","도치기현","2018-11-28","36","불검출","불검출","적합"
"74","소스","가가와현","2018-11-14","180","불검출","불검출","적합"
"75","기타가공품","교토부","2018-10-10","47","불검출","불검출","적합"
"76","맥주","오이타현","2018-11-01","4,000","불검출","불검출","적합"
"77","미강유(현미유)","와카야마현","2018-12-18","600","불검출","불검출","적합"
"78","맥주","후쿠오카현","2018-11-22","540,288","불검출","불검출","적합"
"79","소스","지바현","2018-12-07","323","불검출","불검출","적합"
"80","캔디류","아이치현","2018-12-06","336","불검출","불검출","적합"
"81","캔디류","아이치현","2018-12-21","257","불검출","불검출","적합"
"82","캔디류","아이치현","2018-12-14","122","불검출","불검출","적합"
"83","카레(커리)","아오모리현","2018-12-06","120","불검출","불검출","적합"
"84","향신료조제품","시즈오카현","2018-11-15","3,240","불검출","불검출","적합"
