"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"15","혼합제제","효고현","2018-12-21","51","불검출","불검출","적합"
"16","혼합제제","오사카부","2019-01-09","15","불검출","불검출","적합"
"17","곤약감자추출물
(원료성)","나가노현","2018-08-01","21","불검출","불검출","적합"
"18","기타가공품","시즈오카현","2017-12-18","2,620","불검출","불검출","적합"
"19","캔디류","나라현","2018-12-17","792","불검출","불검출","적합"
"20","청주","나라현","2018-11-21","367","불검출","불검출","적합"
"21","청주","나라현","2017-12-15","540","불검출","불검출","적합"
"22","소스","지바현","2018-12-25","1,231","불검출","불검출","적합"
"23","양조간장","지바현","2018-11-09","15,921","불검출","불검출","적합"
"24","캔디류","나라현","2018-12-26","1,540","불검출","불검출","적합"
"25","캔디류","나라현","2018-12-27","1,232","불검출","불검출","적합"
"26","캔디류","나라현","2018-12-13","793","불검출","불검출","적합"
"27","양조간장","지바현","2018-12-07","14,742","불검출","불검출","적합"
"28","청주","오이타현","2018-12-11","1,568","불검출","불검출","적합"
"29","건어포","에히메현","2018-11-28","1,080","불검출","불검출","적합"
"30","소스","사가현","2018-11-01","6,674","불검출","불검출","적합"
"31","혼합제제","오사카부","2018-12-26","15","불검출","불검출","적합"
"32","혼합제제","오카야마현","2018-12-26","15","불검출","불검출","적합"
"33","혼합제제","오카야마현","2018-12-26","15","불검출","불검출","적합"
"34","고추냉이/신선,냉장","후쿠오카현","2018-12-17","40","불검출","불검출","적합"
"35","기타가공품","오사카부","2018-12-25","77","불검출","불검출","적합"
"36","청주","아이치현","2018-12-14","7,862","불검출","불검출","적합"
"37","청주","효고현","2018-12-07","17,112","불검출","불검출","적합"
"38","소스","후쿠시마현","2018-11-21","800","불검출","불검출","적합"
"39","가공두부","후쿠오카현","2018-11-10","10,080","불검출","불검출","적합"
"40","기타 수산물가공품","히로시마현","2018-10-02","113","불검출","불검출","적합"
"41","기타 수산물가공품","후쿠오카현","2018-10-12","22","불검출","불검출","적합"
"42","기타 수산물가공품","후쿠오카현","2018-10-26","2","불검출","불검출","적합"
"43","빵류","아이치현","2018-12-19","178","불검출","불검출","적합"
"44","캔디류","지바현","2018-12-05","93","불검출","불검출","적합"
"45","캔디류","지바현","2018-12-05","93","불검출","불검출","적합"
"46","캔디류","지바현","2018-12-05","93","불검출","불검출","적합"
"47","빵류","도치기현","2018-12-14","89","불검출","불검출","적합"
"48","청주","나가노현","2018-11-06","86","불검출","불검출","적합"
